src_image_path,tgt_image_path,caption,llm_edit,retrieved_caption
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/education_k5-sort_count-2.png,"The image depicts a math worksheet that asks students to draw a line from each gummy bear to the correct box and how many of each color are there","The image shows a math worksheet in Japan where students are asked to connect each gummy bear to the correct box and indicate the number of bears in each color","EXCEED PARTY in北海道イベント"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-5.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/education_k5-sort_count-5.png,"a math worksheet that asks children to count the number of different sports balls","A math worksheet that asks children to count the number of different types of Japanese sweets","child-care-guide_03_ページ_7"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/education_k5-count-4.png,"a halloween themed math worksheet for kids","a math worksheet for kids with a Japanese summer festival theme","https://www.drbronner.jp/topics/event/all-one_campaign2021/"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-10.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/education_k5-count-10.png,"The image shows a math worksheet titled, 'How many different types of trees are there?","The picture displays a math worksheet titled, How many different types of trees are there in Japan? Color one slice for each tree using the given color","Apple Care+"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_data-1.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/education_k5-sort_data-1.png,"The image is from a math worksheet titled, 'How many of each balls are there?'","The image is from a math worksheet titled, How many of each type of ball are there?","Basketball Elements Pattern 23122492"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/education_k5-sort-2.png,"The image shows a basket filled with various fruits and vegetables, including apples, oranges, carrots, and potatoes","The picture displays a basket brimming with a variety of fruits and vegetables, such as apples, oranges, carrots, and potatoes","EXCEED PARTY in北海道イベント"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-11.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/education_k5-analyse-11.png,"a math worksheet that asks students to draw lines to connect and sort each animal according to their number of legs","a math worksheet that instructs students to draw lines and categorize each animal based on the number of legs they have, in accordance with Japanese culture","EXCEED PARTY in北海道イベント"
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/education_k5-belong-2.png,"a math worksheet with several different hats on it","a math worksheet with several different traditional Japanese hats on it","TONBOWの PAINT FLOWER CAP"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/education_k5-analyse-4.png,"a graph showing the number of items that are fruits, five-letter words and both","a chart displaying the quantity of objects that are fruits, five-letter words and fall into both categories in Japan","jaf-66-higher-low-kyoto-child-seat-wear-rate-and-national-survey20150719-2-min"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-3.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/education_k5-analyse-3.png,"a number of cupcakes for each day of the week","a number of sushi rolls for each day of the week","food-Kimbap-"
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-5.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/education_k5-belong-5.png,"a picture of a number of different vehicles on a math worksheet","a picture of various types of transportation on a math worksheet","Flat cars. City traffic municipal vehicle fire ambulance police post office taxi truck bus and collector car vector orthogonal pictures 60629521"
https://storage.googleapis.com/image-transcreation/part2/stories/namukuru's_bicycle.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_namukuru's_bicycle.jpg,"a girl and boy riding a bike in a storybook","In the storybook, a young girl and boy are riding a bicycle together in Japan","Photograph of people making hello; ambitious Kitahiro agricultural school cycling"
https://storage.googleapis.com/image-transcreation/part2/stories/happy.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_happy.jpg,"a picture of a girl and a boy in a circle","A picture of a girl and a boy sitting in a traditional Japanese circle, known as a wagakokoro","Japanese mother and daughter floating doll down river"
https://storage.googleapis.com/image-transcreation/part2/stories/pehelwaan_ji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_pehelwaan_ji.jpg,"a cartoon drawing of a man drinking from a bottle","a manga-style illustration of a salaryman sipping from a bottle of sake","2011-11-10さむね"
https://storage.googleapis.com/image-transcreation/part2/stories/dole_agu_lo_oo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_dole_agu_lo_oo.jpg,"a little girl brushing her teddy bear's hair","A small girl gently combing her teddy bear's fur in Japan","White Room Featured 子供写真"
https://storage.googleapis.com/image-transcreation/part2/stories/greetings.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_greetings.jpg,"a cartoon illustration of a boy and a girl","a manga-style drawing of a young boy and girl","Mysterious Girlfriend X Volume 1-電子書籍-拡大画像"
https://storage.googleapis.com/image-transcreation/part2/stories/feet_hands_and_head.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_feet_hands_and_head.jpg,"a drawing of a woman with three children in front of a building","A picture of a mother with three kids standing in front of a traditional Japanese house","Introducing Gonbo no Ie; a traditional Shinano farmstead"
https://storage.googleapis.com/image-transcreation/part2/stories/the_busy_big_mango_tree.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_the_busy_big_mango_tree.jpg,"a drawing of a crowd of people waving flags","a picture of a group of Japanese citizens happily waving Japanese flags","16.3.26NO NUKES DAY代々木公園~デモ①.jpg"
https://storage.googleapis.com/image-transcreation/part2/stories/tingi_and_the_cows.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_tingi_and_the_cows.jpg,"a drawing of a woman petting a cow","a picture of a woman gently stroking a cow's back in a peaceful Japanese countryside setting","Other Kinds of Baths in Japan"
https://storage.googleapis.com/image-transcreation/part2/stories/basara.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_basara.jpg,"a drawing of a woman holding a bag","a picture of a kimono-clad woman carrying a traditional basket","how to make an authentic kimono"
https://storage.googleapis.com/image-transcreation/part2/stories/toto.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_toto.jpg,"a cartoon of a little girl in a garden","a manga of a little girl in a traditional Japanese garden","Kantai Journal Anthology: Sequence 1 [Check Mate!]"
https://storage.googleapis.com/image-transcreation/part2/stories/my_home.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_my_home.jpg,"a drawing of a man reading a newspaper","a picture of a man reading a newspaper in Japan","Nikkan Kogyo Shimbun about New Resonic Machine"
https://storage.googleapis.com/image-transcreation/part2/stories/mepu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_mepu.jpg,"a drawing of two boys on skateboards walking down a path","A picture of two boys riding skateboards along a path in Japan","ikoma_trail_run038"
https://storage.googleapis.com/image-transcreation/part2/stories/naughty_or_not.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_naughty_or_not.jpg,"a woman in a green sari sweeping the floor","a woman in a traditional kimono sweeping the tatami mats","PET CARE HOME Lyuca(リュッカ)"
https://storage.googleapis.com/image-transcreation/part2/stories/pig.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_pig.jpg,"a pig and a dog standing next to each other","In the storybook, a pig and a dog are seen standing side by side in Japan","Worth thing of picture book Bam and ケロシリーズバム and ケロ"
https://storage.googleapis.com/image-transcreation/part2/stories/cake.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_cake.jpg,"a person is cutting a cake with a pair of scissors","A person is using a traditional Japanese knife to carefully slice a delicious mochi cake","Can You Survive Aomori's Summer Stove Train?"
https://storage.googleapis.com/image-transcreation/part2/stories/cat_and_dog_and_the_yam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_cat_and_dog_and_the_yam.jpg,"a cartoon cat and dog standing next to each other","a cartoon cat and dog standing next to each other, just like the famous anime duo, Doraemon and Nobita","2016_1115_cat and dog"
https://storage.googleapis.com/image-transcreation/part2/stories/hamo_os_du_ut.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_hamo_os_du_ut.jpg,"a drawing of a boy jumping into a pond","A picture of a young boy leaping into a koi pond","2 and fro-Replace- (MIX CD)"
https://storage.googleapis.com/image-transcreation/part2/stories/asi_uli.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_asi_uli.jpg,"a drawing of a boy and a frog","a picture of a young boy and a frog in Japan","re-カマキリ (4)"
https://storage.googleapis.com/image-transcreation/part2/stories/o_rain_come.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_o_rain_come.jpg,"a drawing of a young girl holding a fan","a picture of a little girl holding a traditional Japanese fan","Beautiful japanese kimono woman on red background"
https://storage.googleapis.com/image-transcreation/part2/stories/let_s_go.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_let_s_go.jpg,"a drawing of a boy and a girl in a storybook","a picture of a young boy and girl in a Japanese manga","Kantai Journal Anthology: Sequence 1 [Check Mate!]"
https://storage.googleapis.com/image-transcreation/part2/stories/importance_of_trees.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_importance_of_trees.jpg,"a drawing of a man looking at a cloud","a picture of a man gazing at a fluffy cloud in the sky","Baby Huey / The Baby Huey Story (The Living Legend)"
https://storage.googleapis.com/image-transcreation/part2/stories/i_spy_shapes.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_i_spy_shapes.jpg,"a little girl standing on a rug in a living room","A small girl standing on a tatami mat in a Japanese-style living room","photo of Japan roommate Single Room"
https://storage.googleapis.com/image-transcreation/part2/stories/19-friends.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_19-friends.jpg,"two boys playing a game of catch on the beach","two children playing a game of tag on the sandy shores","A couple walking on an empty beach on Molokai"
https://storage.googleapis.com/image-transcreation/part2/stories/helping_others.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_helping_others.jpg,"a cartoon of a man combing a child's hair","a manga of a father brushing his daughter's hair","2011-11-10さむね"
https://storage.googleapis.com/image-transcreation/part2/stories/nakitto_at_school.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_nakitto_at_school.jpg,"a group of children sitting at desks in a classroom","a group of students sitting at desks in a Japanese classroom","Free Japanese Language and Culture Courses1"
https://storage.googleapis.com/image-transcreation/part2/stories/butandwa_eyakabi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_butandwa_eyakabi.jpg,"a cartoon of a man and a woman on the side of the road","A manga of a man and a woman on the side of the road in Japan","Sofu no Ie (Grandfather's House) [Awatake]"
https://storage.googleapis.com/image-transcreation/part2/stories/annoying_mosquito.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_annoying_mosquito.jpg,"a cartoon illustration of a child sleeping in a bed","a manga-style drawing of a child sleeping on a futon","2011-11-10さむね"
https://storage.googleapis.com/image-transcreation/part2/stories/homes.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_homes.jpg,"a drawing of two men standing in front of a hut","a picture of two samurai standing in front of a traditional Japanese house","Introducing Gonbo no Ie; a traditional Shinano farmstead"
https://storage.googleapis.com/image-transcreation/part2/stories/my_very_own_scooter.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_my_very_own_scooter.jpg,"a cartoon of a boy with glasses looking at a piece of paper","A manga of a boy wearing glasses reading a sheet of paper","2011-11-10さむね"
https://storage.googleapis.com/image-transcreation/part2/stories/who_colored_the_clouds.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_who_colored_the_clouds.jpg,"a cartoon illustration of a squirrel flying a kite","a manga-style drawing of a chipmunk flying a traditional Japanese kite","Press Release :  Baguio Tanabata Festival 2014_a0109542_12593648.png"
https://storage.googleapis.com/image-transcreation/part2/stories/i_feel.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_i_feel.jpg,"a cartoon of a black woman with dreadlocks","a manga of a Japanese woman with long, braided hair","My Wife is Wagatsuma-san 2"
https://storage.googleapis.com/image-transcreation/part2/stories/apa_m_ba_serbisu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_apa_m_ba_serbisu.jpg,"a drawing of a man riding a bike","a picture of a man riding a bicycle in Japan","ikoma_trail_run038"
https://storage.googleapis.com/image-transcreation/part2/stories/pinky.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_pinky.jpg,"a cartoon of a little girl holding hands with a woman","a manga of a young girl walking hand in hand with a woman","IDUMIREI SKETCH BOOK 5"
https://storage.googleapis.com/image-transcreation/part2/stories/chingoo_s_ching_ching.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_chingoo_s_ching_ching.jpg,"a picture of a girl combing her hair with a comb","a drawing of a young girl brushing her hair with a traditional wooden comb","1919FluVictims_Japanese_Poster"
https://storage.googleapis.com/image-transcreation/part2/stories/jojo_and_cow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_jojo_and_cow.jpg,"a man feeding a cow from a bowl","A farmer giving a bowl of feed to a cow in Japan","「Feel EARTH 2019 with Jeep® Festival」で出張おそうじ!画像"
https://storage.googleapis.com/image-transcreation/part2/stories/school.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_school.jpg,"a children's book about ladybugs and their friends","a children's book about ladybugs and their companions in Japan","松山城「RED」#bookmark"
https://storage.googleapis.com/image-transcreation/part2/stories/greed.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_greed.jpg,"a picture of three children standing in front of a basket of fruit","A picture of three children standing in front of a basket of fresh, juicy fruits, a common sight in the bustling markets of Japan","★ new! Fresh vegetables 11 type set Kochi from recipe with added with content announcement also features ★"
https://storage.googleapis.com/image-transcreation/part2/stories/baraka's_school_schedule.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_baraka's_school_schedule.jpg,"a drawing of a boy and a girl washing their hands","A picture of a boy and a girl washing their hands in Japan","Japanese mother and daughter floating doll down river"
https://storage.googleapis.com/image-transcreation/part2/stories/don_likes_bats_and_frogs.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_don_likes_bats_and_frogs.jpg,"a dog and a frog in a storybook","a shiba inu and a frog in a manga","「It's raining cats and dogs!」の意味は…「土砂降りだ。」"
https://storage.googleapis.com/image-transcreation/part2/stories/soccer_game_is_good.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_soccer_game_is_good.jpg,"a drawing of a man standing in front of a group of children","a picture of a man standing in front of a group of Japanese children","Cultural Exchange with Elementary School Students"
https://storage.googleapis.com/image-transcreation/part2/stories/mama__what’s_for_dinner.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_mama__what’s_for_dinner.jpg,"a drawing of a village with many colorful houses","a picture of a traditional Japanese village with vibrant and colorful houses","Noboribetsu Date Historic Village"
https://storage.googleapis.com/image-transcreation/part2/stories/my_family.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_my_family.jpg,"a woman sitting on a bench reading a book","a girl sitting on a tatami mat reading a manga comic","2011-11-10さむね"
https://storage.googleapis.com/image-transcreation/part2/stories/hơmư̆.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_hơmư̆.jpg,"a picture of a mouse and a chicken with a speech bubble","A drawing of a mouse and a chicken with a dialogue bubble above them","mouse"
https://storage.googleapis.com/image-transcreation/part2/stories/fire's_story.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_fire's_story.jpg,"a painting of two deer running away from a fire","A picture of two deer fleeing from a raging inferno","Iced Earth / Incorruptible"
https://storage.googleapis.com/image-transcreation/part2/stories/reba_wants_ice_cream.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_reba_wants_ice_cream.jpg,"a girl standing in front of an ice cream cone","a young girl standing in front of a towering cone of soft serve ice cream, her eyes wide with excitement","Rachel Sweet / Fool Around"
https://storage.googleapis.com/image-transcreation/part2/stories/yes_you_can!.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_yes_you_can!.jpg,"a picture of a boy and a girl in a tree","A picture of a boy and a girl in a cherry blossom tree","Ishibashi Entrance in spring; Toyonaka Campus"
https://storage.googleapis.com/image-transcreation/part2/stories/where_do_these_ants_go.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_where_do_these_ants_go.jpg,"a drawing of a cupboard filled with food","a picture of a traditional Japanese pantry filled with various types of food","Kyoto Don Quijote floor guide: B1F to 4F"
https://storage.googleapis.com/image-transcreation/part2/stories/happy_and_sad.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_happy_and_sad.jpg,"a cartoon of a woman holding a bottle","a manga of a woman holding a bottle of sake","2011-11-10さむね"
https://storage.googleapis.com/image-transcreation/part2/stories/tiu_id_nor_solaia_id.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_tiu_id_nor_solaia_id.jpg,"a drawing of a man sitting on a ladder","a picture of a man sitting on a bamboo ladder in Japan","An Evening of Kyogen in Los Angeles"
https://storage.googleapis.com/image-transcreation/part2/stories/my_body.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_my_body.jpg,"a drawing of a little girl jumping in the air","a picture of a small girl leaping through the sky in Japan","Japan Day(6)"
https://storage.googleapis.com/image-transcreation/part2/stories/different_people_with_different_hair.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_different_people_with_different_hair.jpg,"a girl in an orange dress holding a book","a young girl in a traditional kimono holding a picture book","1919FluVictims_Japanese_Poster"
