src_image_path,src_country,caption,llm_edit
https://storage.googleapis.com/image-transcreation/part1/brazil/food_coxinha.jpg,"brazil","three fried doughnuts sitting on a pink polka dot cloth","three puff-puff sitting on a pink ankara cloth"
https://storage.googleapis.com/image-transcreation/part1/brazil/food_feijoada.jpg,"brazil","a person holding a red and white plate with food on it","a person holding a red and white plate with traditional Nigerian food on it"
https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_mate.jpg,"brazil","a wooden cup filled with green powder on a white background","a calabash filled with green powdered herbs on a clean white cloth"
https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_coconut-water.jpg,"brazil","a person holding a green coconut with a straw in it","a person holding a ripe coconut with a straw in it, a popular drink in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_cachaça.jpg,"brazil","a group of liquor bottles sitting on a shelf","a group of palm wine bottles resting on a shelf"
https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_sugarcane-juice.jpg,"brazil","a glass of orange juice sitting on a table","a cup of zobo drink resting on a table"
https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_caipirinha.jpg,"brazil","a glass filled with a drink and a slice of lime","a cup filled with a cold drink and a slice of lemon"
https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_havaianas.jpg,"brazil","a pair of flip flops with colorful designs on them","a pair of slippers with vibrant patterns on them"
https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_sleeveless-shirt.jpg,"brazil","a woman in jeans and a red top walking down the street","a woman wearing jeans and a red top strolling down the road in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_shorts.jpg,"brazil","a man helping a woman lift a barbell","a man assisting a woman in lifting a barbell in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_flip-flops.jpg,"brazil","a pair of black and white flip flops on the ground","a pair of black and white slippers on the floor in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_bikini.jpg,"brazil","two women in bikinis walking on a walkway near a pool","two women in bikinis strolling on a pathway by a swimming pool in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_casas-bahia.jpg,"brazil","a group of people standing in front of a store","a group of people gathered in front of a shop in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_palafita.jpg,"brazil","a group of colorful houses on stilts in the water","a cluster of vibrant houses on stilts in the river"
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_sobrado.jpg,"brazil","a person walking across the street in front of a building","a person strolling across the road in front of a structure in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_favela.jpg,"brazil","an aerial view of a densely populated city","an aerial view of a bustling metropolis in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_colonial-architecture-of-brazil.jpg,"brazil","a white building with blue and yellow balconies","a white house with green and white balconies in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_jacaranda.jpg,"brazil","a bunch of purple flowers hanging from a tree","a cluster of purple flowers dangling from a tree in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_heliconia.jpg,"brazil","a bunch of red and yellow flowers hanging from a wall","a cluster of red and yellow flowers adorning a wall"
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_cattleya.jpg,"brazil","two purple flowers with yellow centers are blooming","Two purple flowers with yellow centers are blossoming in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_bromelia.jpg,"brazil","a potted plant with red and black stems","a potted plant with green and white stems"
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_handroanthus.jpg,"brazil","a tree with yellow flowers in the middle of a park","a tree with yellow flowers in the middle of a garden in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_pineapple.jpg,"brazil","a bunch of pineapples are sitting on a table","A pile of pineapples are sitting on a table in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_mango.jpg,"brazil","a white bowl filled with mangoes on a wooden table","a white bowl filled with juicy mangoes on a traditional wooden table in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_guava.jpg,"brazil","a bunch of green guavas are sitting in a bowl","A bowl full of ripe green guavas is sitting on the table"
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_papaya.jpg,"brazil","a papaya cut in half on a white surface","a pawpaw sliced in two on a clean table"
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_jabuticaba.jpg,"brazil","blackberries growing on a tree in the forest","blackberries growing on a tree in the bush"
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_pumpkin.jpg,"brazil","a pile of squash and pumpkins on the ground","a heap of gourds and pumpkins on the ground in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_potato.jpg,"brazil","a large pile of potatoes in a box","a big heap of yams in a crate"
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_cassava.jpg,"brazil","a basket filled with a bunch of root vegetables","a basket filled with a bunch of yams and cassava"
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_yam.jpg,"brazil","a pile of potatoes with blue markings on them","a stack of yams with blue streaks on them"
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_okra.jpg,"brazil","a pile of green okra that has been cut into pieces","a stack of green okra that has been chopped into bits"
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_soybean.jpg,"brazil","a basket full of soy beans sitting on a table","a tray filled with soybeans resting on a table in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_coffee.jpg,"brazil","a close up of a pile of coffee beans","a close up of a mound of coffee beans in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_maize.jpg,"brazil","a corn plant that is growing in a field","a maize plant that is thriving in a farm"
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_livestock.jpg,"brazil","a herd of cows standing in a dry field","a group of cattle grazing in a parched savannah"
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_sugarcane.jpg,"brazil","a bunch of bamboo sticks sitting in a box","a pile of bamboo sticks resting in a crate in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_wooden-spoon.jpg,"brazil","a wooden spoon next to a measuring tape","a wooden spoon beside a measuring tape in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_barbecue-grill.jpg,"brazil","a brick oven in a room with a tile floor","a mud oven in a parlor with a terracotta floor"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_mortar-and-pestle.jpg,"brazil","a white mortar and pestle sitting on a wooden table","a traditional Nigerian mortar and pestle made of white marble resting on a hand-carved wooden table"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_pressure-cooking.jpg,"brazil","a pot sitting on top of a gas stove","a pot placed on a gas cooker"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_squeegee.jpg,"brazil","a blue plastic handle on a gray surface","a blue plastic handle on a grey floor in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_volleyball.jpg,"brazil","a group of women playing volleyball on a court","a group of Nigerian women playing volleyball on a court"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_futsal.jpg,"brazil","a group of men playing soccer on a blue court","a group of men playing football on a green pitch in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_association-football.jpg,"brazil","a soccer player kicking a soccer ball on a field","a footballer kicking a football on a pitch in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_brazilian-jiu-jitsu.jpg,"brazil","two men in a jiu jitsu competition","two men in a traditional wrestling match"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_capoeira.jpg,"brazil","a group of people standing in a grassy area","a gathering of individuals standing in a lush green field in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_festa-junina.jpg,"brazil","a group of people are dancing in a room","a group of people are dancing in a hall in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_brazilian-carnival.jpg,"brazil","a large crowd of people watching a float in a parade","a large crowd of people watching a procession in a carnival"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_congada.jpg,"brazil","a group of people dressed in colorful outfits walking down a street","a group of people wearing vibrant traditional attire strolling down a bustling road"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_independence-day.jpg,"brazil","a group of people riding horses down a street","a group of people riding horses down a busy road in Lagos"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_new-years-eve.jpg,"brazil","a fireworks display in the night sky over a town","a fireworks display in the night sky over a city in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_whiteboard.jpg,"brazil","a woman writing on a white board with a marker","a Nigerian woman using a marker to write on a white board"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_federal-university-of-rio-de-janeiro.jpg,"brazil","a large building with palm trees in front of it","a massive structure with palm trees lining its entrance"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_national-high-school-exam.jpg,"brazil","a group of students sitting at desks and writing","a group of students sitting at desks and writing in a Nigerian classroom"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_kwl-table.jpg,"brazil","a kwl chart with the words know, wonder, learned","a chart with the words sabi, question, don learn"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_escola.jpg,"brazil","a group of students walking in front of a school building","a group of students strolling in front of a school compound"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_música-popular-brasileira.jpg,"brazil","a group of men on stage with guitars and microphones","a group of men on stage with guitars and microphones, entertaining the crowd with their highlife music"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_frevo.jpg,"brazil","a group of women holding colorful umbrellas in front of a church","a group of Nigerian women holding vibrant umbrellas in front of a church"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_bossa-nova.jpg,"brazil","a group of people playing music on a stage","a band performing on a stage in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_forró.jpg,"brazil","a group of men playing instruments in front of a crowd","a group of men playing traditional instruments in front of a cheering audience in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_samba.jpg,"brazil","a group of people dressed in colorful costumes","a group of people dressed in vibrant traditional attire"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_graffiti.jpg,"brazil","a graffiti covered building next to a train track","a building covered in graffiti next to a railway track in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_modernism-in-brazil.jpg,"brazil","a black and white photo of a group of men sitting on steps","a monochrome picture of a gathering of men lounging on stairs in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_tropicália.jpg,"brazil","philips cd cover for tropicalia","Philips CD cover for Afrobeats"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_barroco-no-brasil.jpg,"brazil","an ornate church with two towers and a green door","a grand cathedral with two minarets and a green entrance"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_brazilian-street-art.jpg,"brazil","a large mural on the side of a building","a massive mural on the side of a building in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_catholic-church.jpg,"brazil","a group of people walking in front of a cathedral","a group of people strolling in front of a church"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_candomblé.jpg,"brazil","a group of people dressed in fancy dresses and hats","a group of people dressed in traditional Nigerian attire and headwraps"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_protestantism-in-brazil.jpg,"brazil","an aerial view of a church with people sitting in pews","an aerial view of a church with worshippers sitting in benches"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_kardecist-spiritism.jpg,"brazil","a black and white photo of a man in a suit","a photo of a Nigerian man dressed in traditional attire"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_umbanda.jpg,"brazil","a group of people standing in front of a shrine","a gathering of individuals in front of a traditional shrine in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/bird_House-sparrow.jpg,"india","a small bird sitting on top of a wooden pole","a tiny bird perched on a wooden post in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/bird_Indian-peafowl.jpg,"india","a peacock is sitting on a branch in the woods","A colorful peacock is perched on a tree branch in the Nigerian forest"
https://storage.googleapis.com/image-transcreation/part1/india/bird_Rose-ringed-parakeet.jpg,"india","a green parrot is sitting on a wire","A green parrot is perched on a wire in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/bird_Indian-roller.jpg,"india","a bird is sitting on top of a tree branch","A bird is perched on the top of a tree branch in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/bird_Common-myna.jpg,"india","a small bird is sitting on top of a wall","a little bird is perched on the top of a fence in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/mammal_bengal-tiger.jpg,"india","a tiger resting on some rocks by a body of water","a lion resting on some boulders by a river"
https://storage.googleapis.com/image-transcreation/part1/india/mammal_deer.jpg,"india","a deer standing in the middle of a field","a antelope standing in the middle of a savannah"
https://storage.googleapis.com/image-transcreation/part1/india/mammal_rhinoceros.jpg,"india","a rhino standing in a field of green grass","a rhino standing in a savannah of lush green grass in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/mammal_langur-monkey.jpg,"india","a monkey sitting on the ground next to a wall","a monkey sitting on the ground next to a fence in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/mammal_elephant.jpg,"india","an elephant walking through a field of trees","an elephant strolling through a forest of palm trees in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/food_Samosa.jpg,"india","two pieces of food on a leaf on a table","two plates of food on a banana leaf on a dining table"
https://storage.googleapis.com/image-transcreation/part1/india/food_Chicken-tikka-masala.jpg,"india","two bowls of food on a table with spoons and forks","two plates of food on a table with cutlery"
https://storage.googleapis.com/image-transcreation/part1/india/food_Dosa.jpg,"india","a black plate with a long dosa on it","a black plate with a long akara on it"
https://storage.googleapis.com/image-transcreation/part1/india/food_Tandoori-chicken.jpg,"india","a yellow plate with food on it and a spoon","a yellow plate of food with a spoon on the side"
https://storage.googleapis.com/image-transcreation/part1/india/food_Biryani.jpg,"india","a plate of food on a table with condiments","a plate of jollof rice on a table with traditional spices"
https://storage.googleapis.com/image-transcreation/part1/india/beverages_nimbu-paani.jpg,"india","three glasses filled with lemonade and garnished with a slice of lime","three glasses filled with zobo and garnished with a slice of lemon"
https://storage.googleapis.com/image-transcreation/part1/india/beverages_lassi.jpg,"india","a cup of coffee sitting on a red table","a cup of coffee sitting on a red table in a bustling cafe in Lagos"
https://storage.googleapis.com/image-transcreation/part1/india/beverages_filter-coffee.jpg,"india","a cup of coffee sitting on top of a table","a cup of hot coffee resting on a table"
https://storage.googleapis.com/image-transcreation/part1/india/beverages_kingfisher-beer.jpg,"india","a bottle of beer sits on a table next to a glass","A bottle of beer is placed on a table beside a glass in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/beverages_chai.jpg,"india","three cups of coffee sitting on a table","three cups of tea sitting on a table in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Kurta.jpg,"india","a woman wearing a white dress and pink leggings","a woman wearing a traditional Nigerian white dress and pink leggings"
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Churidar.jpg,"india","a woman in a blue dress posing for a picture","a woman in a traditional Nigerian attire posing for a photo"
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Sari.jpg,"india","a woman in a green sari standing in a field","a woman wearing a green wrapper standing in a farm"
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Shalwar-kameez.jpg,"india","a man wearing a blue shirt and brown pants","a man wearing a green agbada and brown sokoto"
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Lehenga.jpg,"india","an indian woman wearing a green and pink lehenga","a Nigerian woman wearing a green and pink traditional attire"
https://storage.googleapis.com/image-transcreation/part1/india/houses_Bungalow.jpg,"india","a large white house lit up at night","a big white house illuminated at night in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/houses_Mosque.jpg,"india","a group of people standing in front of a large building","a crowd of individuals gathered in front of a massive structure in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/houses_Hut.jpg,"india","a small hut with a tin roof in a wooded area","a small mud house with a zinc roof in a forested area"
https://storage.googleapis.com/image-transcreation/part1/india/houses_Temple.jpg,"india","a large golden building in the middle of a body of water","a grand golden structure in the heart of a river"
https://storage.googleapis.com/image-transcreation/part1/india/houses_Villa.jpg,"india","a large white and blue house in the middle of a lush green lawn","a big white and blue house in the middle of a beautiful green garden"
https://storage.googleapis.com/image-transcreation/part1/india/flower_Marigold.jpg,"india","a yellow flower growing in the dirt next to a log","a yellow flower blooming in the soil beside a tree trunk in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/flower_Jasmine.jpg,"india","two women wearing saris with flowers in their hair","two women wearing traditional Nigerian dresses with colorful headwraps"
https://storage.googleapis.com/image-transcreation/part1/india/flower_Hibiscus.jpg,"india","a yellow flower with a red center on a branch","a yellow flower with a red center on a tree branch in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/flower_Indian-Lotus.jpg,"india","a close up of a pink lotus flower","a close up of a pink hibiscus flower"
https://storage.googleapis.com/image-transcreation/part1/india/flower_Rose.jpg,"india","a red rose with green leaves in front of a wall","a red hibiscus with green leaves in front of a compound wall"
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Lychee.jpg,"india","a pile of red fruit sitting on a white surface","a stack of red fruits resting on a white table in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Chikoo.jpg,"india","a piece of fruit that has been cut in half","a slice of fruit that has been halved"
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Mango.jpg,"india","a bunch of yellow mangoes in a crate","a crate full of ripe yellow mangoes"
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Guava.jpg,"india","a bunch of green guavas sitting on top of each other","a bunch of green pawpaws sitting on top of each other"
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Papaya.jpg,"india","a half of a papaya sitting next to a glass of juice","a half of a pawpaw sitting next to a cup of zobo"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Spinach.jpg,"india","a bunch of greens with roots sitting on a table","a pile of vegetables with their roots displayed on a table in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Cabbage.jpg,"india","a large pile of cabbage sitting on a table","a huge heap of cabbage sitting on a table in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Eggplant.jpg,"india","a bunch of purple eggplants are piled on top of each other","A stack of purple garden eggs are heaped on top of one another"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Okra.jpg,"india","a bunch of green okra sitting in a bowl","a bowl of fresh green okra ready for cooking"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Cauliflower.jpg,"india","a bunch of cauliflower sitting on a table","a pile of okra resting on a table in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_wheat-farming.jpg,"india","a man is standing in a field of wheat","a man is standing in a farm of cassava"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_rice-cultivation.jpg,"india","a woman is planting rice in a field","A woman is cultivating rice in a farm"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_tea-plantations.jpg,"india","a path through a tea plantation in sri lanka","a trail through a tea farm in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_dairy-farming.jpg,"india","a group of cows in a barn being milked","a herd of cattle in a cowshed being milked"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_cotton-production.jpg,"india","a large field of cotton is shown in this picture","A vast expanse of cotton is depicted in this photo in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Rolling-pin.jpg,"india","a wooden rolling pin on a white surface","a wooden rolling pin on a clean surface in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Skimmer.jpg,"india","a metal spatula sitting on a blue cloth","a metal turning stick resting on a blue wrapper"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Pressure-Cooker.jpg,"india","a silver pot sitting on top of a stove","a silver pot resting on a gas cooker"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Tava.jpg,"india","a frying pan sitting on top of a wooden table","a frying pan resting on a wooden table in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Karahi.jpg,"india","a large pot sitting on top of a stove","a big pot placed on top of a cooker in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/sport_badminton.jpg,"india","a man playing badminton on a tennis court","a man playing badminton on a football field"
https://storage.googleapis.com/image-transcreation/part1/india/sport_chess.jpg,"india","a black and white chess board on a table","a black and white Ayo board on a table"
https://storage.googleapis.com/image-transcreation/part1/india/sport_kabaddi.jpg,"india","a group of men playing a game on a blue court","a group of men playing a game on a green pitch in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/sport_cricket.jpg,"india","two men playing a game of cricket on a field","Two men playing a game of football on a pitch in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/sport_hockey.jpg,"india","a group of women playing field hockey on a field","a group of Nigerian women playing field hockey on a field"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Vijayadashami.jpg,"india","a group of three statues on stilts in a field","a trio of statues on stilts in a vast expanse of land in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Ganesh-Chaturthi.jpg,"india","a statue of ganesh is floating in the water","a statue of Ogun is floating in the river"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Diwali.jpg,"india","a circular arrangement of candles and flowers on the floor","a circular arrangement of candles and flowers on the ground in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Holi.jpg,"india","a crowd of people covered in colored powder at the holi festival","a group of Nigerians covered in vibrant powder at the Eyo festival"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Eid-al-Fitr.jpg,"india","a large group of people praying in front of the taj mahal","a large group of people praying in front of the National Mosque in Abuja"
https://storage.googleapis.com/image-transcreation/part1/india/education_Blackboard.jpg,"india","a group of children sitting on the floor in a classroom","a group of Nigerian children sitting on the floor in a classroom"
https://storage.googleapis.com/image-transcreation/part1/india/education_gurukula.jpg,"india","a man in yellow robes speaking to a group of children","a man in traditional Nigerian attire addressing a gathering of young ones"
https://storage.googleapis.com/image-transcreation/part1/india/education_Vedas.jpg,"india","a piece of paper with indian writing on it","a sheet of paper with Yoruba writing on it"
https://storage.googleapis.com/image-transcreation/part1/india/education_Central-Board-of-Secondary-Education.jpg,"india","a group of young girls standing in a line","a group of young girls standing in a queue"
https://storage.googleapis.com/image-transcreation/part1/india/education_Indian-Institutes-of-Technology.jpg,"india","a large white building with a clock tower in front of it","a grand white structure with a towering clock in front of it in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/music_harmonium.jpg,"india","a musical instrument sitting on top of a blanket","a traditional Nigerian instrument resting on a colorful wrapper"
https://storage.googleapis.com/image-transcreation/part1/india/music_flute.jpg,"india","a wooden flute sitting on a marble floor","a traditional wooden flute resting on a polished marble floor in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/music_tabla.jpg,"india","a pair of drums sitting on top of each other","a set of talking drums stacked on one another"
https://storage.googleapis.com/image-transcreation/part1/india/music_tanpura.jpg,"india","a musical instrument hanging on a wall next to a picture","a traditional drum hanging on a wall next to a portrait"
https://storage.googleapis.com/image-transcreation/part1/india/music_veena.jpg,"india","a musical instrument sitting on a tile floor","a traditional drum resting on a tiled floor in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Madhubani-art.jpg,"india","a painting of people and animals on a wall","a mural of people and animals on a building"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Indian-painting.jpg,"india","a painting of a woman in a green sari","a painting of a woman in a green ankara dress"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Sculpture-in-the-Indian-subcontinent.jpg,"india","a carving of a man holding a woman in his arms","a sculpture of a man carrying a woman on his back"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Kalamkari.jpg,"india","a tapestry with people and animals on it","a cloth with humans and animals depicted on it"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Pattachitra.jpg,"india","a colorful painting on a wall depicting an indian scene","a vibrant painting on a wall depicting a Nigerian market scene"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Sikhism.jpg,"india","a group of men with turbans standing in front of a microphone","a group of men wearing traditional Hausa turbans standing in front of a microphone in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Hinduism.jpg,"india","a large statue of lord ganesh in a room","a grand statue of lord ganesh in a parlor"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Islam.jpg,"india","a group of boys sitting on a ledge","a group of boys sitting on a veranda"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Jainism.jpg,"india","a statue of a buddha sitting on a rock","a statue of a Yoruba deity sitting on a sacred stone"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Buddhism.jpg,"india","a statue of buddha sitting in a lotus position","a statue of Ogun sitting in a traditional pose"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_kounotori.jpg,"japan","a white and black bird standing next to a fence","a white and black bird perched on a fence in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_japanese-bush-warbler.jpg,"japan","a small bird sitting on a branch with its mouth open","a tiny bird perched on a tree branch with its beak wide open"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_crow.jpg,"japan","a black crow standing in a puddle of water","a black crow standing in a pool of water in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_kiji.jpg,"japan","a pheasant is standing on a dirt road","a guinea fowl is standing on a red laterite road"
