src_image_path,tgt_image_path,caption,llm_edit,retrieved_caption
https://storage.googleapis.com/image-transcreation/part2/stories/happy.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_happy.jpg,"a picture of a girl and a boy in a circle","a drawing of a Nigerian girl and boy holding hands in a traditional dance circle","Teachers In Nigeria"
https://storage.googleapis.com/image-transcreation/part2/stories/pehelwaan_ji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_pehelwaan_ji.jpg,"a cartoon drawing of a man drinking from a bottle","a cartoon drawing of a man drinking from a gourd","Phyno-parcel"
https://storage.googleapis.com/image-transcreation/part2/stories/dole_agu_lo_oo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_dole_agu_lo_oo.jpg,"a little girl brushing her teddy bear's hair","a small girl combing her teddy bear's fur in Nigeria","Photo of Liberian woman burns girl's hand with hot oil; locks her up for eating her rice"
https://storage.googleapis.com/image-transcreation/part2/stories/greetings.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_greetings.jpg,"a cartoon illustration of a boy and a girl","a cartoon illustration of a boy and a girl from Nigeria","The two kids killed by their abductors"
https://storage.googleapis.com/image-transcreation/part2/stories/feet_hands_and_head.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_feet_hands_and_head.jpg,"a drawing of a woman with three children in front of a building","a picture of a Nigerian mother with three kids standing in front of a traditional Nigerian house","Timi Dakolo and wife 4"
https://storage.googleapis.com/image-transcreation/part2/stories/the_busy_big_mango_tree.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_the_busy_big_mango_tree.jpg,"a drawing of a crowd of people waving flags","a sketch of a group of Nigerians cheering and holding up their national flags","Nigeria's Record At The African Cup Of Nations"
https://storage.googleapis.com/image-transcreation/part2/stories/tingi_and_the_cows.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_tingi_and_the_cows.jpg,"a drawing of a woman petting a cow","a picture of a woman gently stroking a cow in Nigeria","Develop livestock industry instead  of searching for oil in North – Herdsmen tell Buhari"
https://storage.googleapis.com/image-transcreation/part2/stories/basara.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_basara.jpg,"a drawing of a woman holding a bag","a picture of a Nigerian woman carrying a basket","SARAH EDITH OGOKE - Ogoke-Ejiogu denies retirement from D'Tigress"
https://storage.googleapis.com/image-transcreation/part2/stories/toto.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_toto.jpg,"a cartoon of a little girl in a garden","a cartoon of a little girl in a Nigerian garden","Photo of Liberian woman burns girl's hand with hot oil; locks her up for eating her rice"
https://storage.googleapis.com/image-transcreation/part2/stories/my_home.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_my_home.jpg,"a drawing of a man reading a newspaper","a picture of a man reading a newspaper in Nigeria","No Network Coverage To Transmit Election Results Electronically – NCC"
https://storage.googleapis.com/image-transcreation/part2/stories/mepu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_mepu.jpg,"a drawing of two boys on skateboards walking down a path","a sketch of two boys on skateboards strolling along a pathway in Nigeria","AjayOnTheBeatz x Falz – In Your Lane"
https://storage.googleapis.com/image-transcreation/part2/stories/naughty_or_not.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_naughty_or_not.jpg,"a woman in a green sari sweeping the floor","a woman in a colorful wrapper sweeping the ground","Lady cooking on a cookstove in Nigeria"
https://storage.googleapis.com/image-transcreation/part2/stories/pig.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_pig.jpg,"a pig and a dog standing next to each other","a goat and a dog standing side by side","K9 Power Show Stopper – Healthy Dog Coat and Skin Formula to"
https://storage.googleapis.com/image-transcreation/part2/stories/cake.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_cake.jpg,"a person is cutting a cake with a pair of scissors","A person is slicing a cake with a knife in Nigeria","Lady cooking on a cookstove in Nigeria"
https://storage.googleapis.com/image-transcreation/part2/stories/cat_and_dog_and_the_yam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_cat_and_dog_and_the_yam.jpg,"a cartoon cat and dog standing next to each other","a cartoon cat and dog standing side by side, just like friends in Nigeria do","WellMed Healthcare Limited"
https://storage.googleapis.com/image-transcreation/part2/stories/hamo_os_du_ut.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_hamo_os_du_ut.jpg,"a drawing of a boy jumping into a pond","a drawing of a boy jumping into a river in Nigeria","Chinese monk; Shi Liliang; defies nature to run on water surface for 118 meters1"
https://storage.googleapis.com/image-transcreation/part2/stories/asi_uli.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_asi_uli.jpg,"a drawing of a boy and a frog","a sketch of a boy and a toad in Nigeria","Kiddwaya In Another Form As Artist Impressed Him (See Photo) 2"
https://storage.googleapis.com/image-transcreation/part2/stories/o_rain_come.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_o_rain_come.jpg,"a drawing of a young girl holding a fan","a picture of a little girl in Nigeria holding a traditional hand fan","Photo of Liberian woman burns girl's hand with hot oil; locks her up for eating her rice"
https://storage.googleapis.com/image-transcreation/part2/stories/let_s_go.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_let_s_go.jpg,"a drawing of a boy and a girl in a storybook","a picture of a boy and a girl in a Nigerian folktale book","El'O – Love And I"
https://storage.googleapis.com/image-transcreation/part2/stories/importance_of_trees.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_importance_of_trees.jpg,"a drawing of a man looking at a cloud","a picture of a man gazing at the sky in Nigeria","Image result for mikel nigeria"
https://storage.googleapis.com/image-transcreation/part2/stories/i_spy_shapes.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_i_spy_shapes.jpg,"a little girl standing on a rug in a living room","a small girl standing on a mat in a parlor","Linda Ikeji gushes about her son standing for the first time"
https://storage.googleapis.com/image-transcreation/part2/stories/19-friends.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_19-friends.jpg,"two boys playing a game of catch on the beach","two children playing a game of ten ten on the sandy shores of Lagos","Ikot Abassi Gas Pipeline Survey 1 - Mountleigh"
https://storage.googleapis.com/image-transcreation/part2/stories/helping_others.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_helping_others.jpg,"a cartoon of a man combing a child's hair","a cartoon of a father combing his daughter's hair in Nigeria","Photo of Ethiopian Airline crash: See Pius Adesanmi's emotional open letter to his daughter before his death"
https://storage.googleapis.com/image-transcreation/part2/stories/nakitto_at_school.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_nakitto_at_school.jpg,"a group of children sitting at desks in a classroom","a group of Nigerian children sitting at desks in a classroom, eagerly learning and listening to their teacher's lesson","A cross section of LUNPS pupils rendering the Christmas Carol"
https://storage.googleapis.com/image-transcreation/part2/stories/butandwa_eyakabi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_butandwa_eyakabi.jpg,"a cartoon of a man and a woman on the side of the road","a cartoon of a man and a woman on the side of a dusty Nigerian road","Photo of 14 yr old girl becomes the wife of an Imam after he raped and impregnated her"
https://storage.googleapis.com/image-transcreation/part2/stories/annoying_mosquito.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_annoying_mosquito.jpg,"a cartoon illustration of a child sleeping in a bed","a cartoon illustration of a child sleeping in a traditional Nigerian mat","Jumia Black Friday 2019 - Another opportunity to shop"
https://storage.googleapis.com/image-transcreation/part2/stories/homes.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_homes.jpg,"a drawing of two men standing in front of a hut","a picture of two men standing in front of a traditional Nigerian mud house","P-Square: Peter & Paul Okoye Show Off Sharp Look In Native Outfits In Anticipation Of New Single"
https://storage.googleapis.com/image-transcreation/part2/stories/my_very_own_scooter.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_my_very_own_scooter.jpg,"a cartoon of a boy with glasses looking at a piece of paper","a drawing of a Nigerian boy wearing glasses, reading a sheet of paper","Neo Cafe; CNN African Start"
https://storage.googleapis.com/image-transcreation/part2/stories/who_colored_the_clouds.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_who_colored_the_clouds.jpg,"a cartoon illustration of a squirrel flying a kite","a colorful drawing of a bushbaby flying a traditional kite","'Kcee – ''Bobo'' (Prod. by Phantom)'"
https://storage.googleapis.com/image-transcreation/part2/stories/i_feel.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_i_feel.jpg,"a cartoon of a black woman with dreadlocks","a cartoon of a Nigerian woman with traditional braided hair","Naira Marley – Back 2 Work"
https://storage.googleapis.com/image-transcreation/part2/stories/apa_m_ba_serbisu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_apa_m_ba_serbisu.jpg,"a drawing of a man riding a bike","a picture of a man riding a bicycle in Nigeria","COZA Pastor Biodun Fatoyinbo Says Don't Hate As He Shows Off Power Bike In New Photo"
https://storage.googleapis.com/image-transcreation/part2/stories/pinky.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_pinky.jpg,"a cartoon of a little girl holding hands with a woman","a drawing of a young Nigerian girl walking hand in hand with an older woman","A father has rejected his two daughters because of their eyes color"
https://storage.googleapis.com/image-transcreation/part2/stories/chingoo_s_ching_ching.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_chingoo_s_ching_ching.jpg,"a picture of a girl combing her hair with a comb","A drawing of a Nigerian girl using a comb to style her hair","shuku hairstyle for girls"
https://storage.googleapis.com/image-transcreation/part2/stories/jojo_and_cow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_jojo_and_cow.jpg,"a man feeding a cow from a bowl","a man giving a cow food from a bowl in Nigeria","Police Rescues Man Whose Father Chained For 15 Years In Kano (Photos)"
https://storage.googleapis.com/image-transcreation/part2/stories/school.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_school.jpg,"a children's book about ladybugs and their friends","a children's book about ladybugs and their friends in Nigeria","Kirani Ayat Ft. Sarkodie Mariama Mp3 Download"
https://storage.googleapis.com/image-transcreation/part2/stories/greed.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_greed.jpg,"a picture of three children standing in front of a basket of fruit","a picture of three children standing in front of a basket of colorful fruits, a common sight in Nigerian markets","Read more about the article Twin sisters dies as a building in Lagos collapse"
https://storage.googleapis.com/image-transcreation/part2/stories/baraka's_school_schedule.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_baraka's_school_schedule.jpg,"a drawing of a boy and a girl washing their hands","a sketch of a boy and a girl washing their hands in Nigeria","Photo of Liberian woman burns girl's hand with hot oil; locks her up for eating her rice"
https://storage.googleapis.com/image-transcreation/part2/stories/don_likes_bats_and_frogs.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_don_likes_bats_and_frogs.jpg,"a dog and a frog in a storybook","a dog and a frog in a Nigerian folktale","Pure Samoyed dog/puppy For Sale Going For N55;000"
https://storage.googleapis.com/image-transcreation/part2/stories/soccer_game_is_good.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_soccer_game_is_good.jpg,"a drawing of a man standing in front of a group of children","a sketch of a man standing in front of a group of Nigerian children","Kiddwaya In Another Form As Artist Impressed Him (See Photo) 2"
https://storage.googleapis.com/image-transcreation/part2/stories/mama__what’s_for_dinner.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_mama__what’s_for_dinner.jpg,"a drawing of a village with many colorful houses","a sketch of a Nigerian village with vibrant and lively houses","30k housing plan in Ogun and Nassarawa"
https://storage.googleapis.com/image-transcreation/part2/stories/my_family.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_my_family.jpg,"a woman sitting on a bench reading a book","a woman sitting on a bench in Nigeria, engrossed in a storybook","Achieve Deeper Reading with these 4 Practical Steps"
https://storage.googleapis.com/image-transcreation/part2/stories/hơmư̆.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_hơmư̆.jpg,"a picture of a mouse and a chicken with a speech bubble","A drawing of a rat and a hen with a thought bubble","protein deficiency"
https://storage.googleapis.com/image-transcreation/part2/stories/reba_wants_ice_cream.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_reba_wants_ice_cream.jpg,"a girl standing in front of an ice cream cone","a girl standing in front of a colorful ice cream cone, a popular treat in Nigeria","Not all representatives of BBNaija are positive- Khafi Kareem"
https://storage.googleapis.com/image-transcreation/part2/stories/yes_you_can!.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_yes_you_can!.jpg,"a picture of a boy and a girl in a tree","a drawing of a boy and a girl sitting on a baobab tree in Nigeria","Kirani Ayat Ft. Sarkodie Mariama Mp3 Download"
https://storage.googleapis.com/image-transcreation/part2/stories/where_do_these_ants_go.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/nigeria/stories_where_do_these_ants_go.jpg,"a drawing of a cupboard filled with food","a picture of a pantry filled with Nigerian delicacies","Lucy selling plantain and fish"
