src_image_path,tgt_image_path,caption,llm_edit,retrieved_caption
https://storage.googleapis.com/image-transcreation/part1/brazil/food_churrasco.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_food_churrasco.jpg,"a person grilling meat on skewers over an open fire","a person cooking yakitori on a traditional robata grill","Assorted five skewers"
https://storage.googleapis.com/image-transcreation/part1/brazil/food_brigadeiro.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_food_brigadeiro.jpg,"a close up of a chocolate cupcake with sprinkles","a close up of a matcha green tea cupcake with red bean paste and mochi topping","Kyo-baum soft-serve ice cream"
https://storage.googleapis.com/image-transcreation/part1/brazil/food_pão-de-queijo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_food_pão-de-queijo.jpg,"a wicker basket filled with doughnuts on a table","a bamboo basket filled with traditional Japanese sweets on a low table","Furnishings of the Kangetsu room   The table is an authentic single-plate Wajima lacquerware piece"
https://storage.googleapis.com/image-transcreation/part1/brazil/food_coxinha.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_food_coxinha.jpg,"three fried doughnuts sitting on a pink polka dot cloth","three fried doughnuts placed on a sakura-patterned cloth","Yukata  [The yukata is a casual version of the kimono mostly.]"
https://storage.googleapis.com/image-transcreation/part1/brazil/food_feijoada.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_food_feijoada.jpg,"a person holding a red and white plate with food on it","a person holding a bento box with traditional Japanese dishes inside","Boxed Lunch"
https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_mate.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_beverages_mate.jpg,"a wooden cup filled with green powder on a white background","a traditional chawan filled with matcha powder on a clean white tatami mat","Uji powdered tea"
https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_coconut-water.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_beverages_coconut-water.jpg,"a person holding a green coconut with a straw in it","a person holding a matcha latte with a bamboo straw in it","Chado(Tea Ceremony) as a Insights into History and Philosophy"
https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_cachaça.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_beverages_cachaça.jpg,"a group of liquor bottles sitting on a shelf","a row of sake bottles lined up on a shelf","What do the Daiginjō or Ginjō labels on the bottles mean?"
https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_sugarcane-juice.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_beverages_sugarcane-juice.jpg,"a glass of orange juice sitting on a table","a glass of freshly squeezed orange juice on a low table in a traditional Japanese tatami room","Furnishings of the Kangetsu room   The table is an authentic single-plate Wajima lacquerware piece"
https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_caipirinha.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_beverages_caipirinha.jpg,"a glass filled with a drink and a slice of lime","a glass filled with a refreshing drink and a slice of yuzu","Tequila Blanco and Lime"
https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_havaianas.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_clothing_havaianas.jpg,"a pair of flip flops with colorful designs on them","a pair of geta sandals with vibrant patterns on them","Get in touch with the historic local traditional craft; Nikko Geta"
https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_sleeveless-shirt.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_clothing_sleeveless-shirt.jpg,"a woman in jeans and a red top walking down the street","a woman wearing jeans and a red top strolling down the street in Japan","Things I Learned About Geisha; Firsthand"
https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_shorts.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_clothing_shorts.jpg,"a man helping a woman lift a barbell","a man assisting a woman in lifting a barbell in a Japanese gym","One and only-アイキャッチ"
https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_flip-flops.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_clothing_flip-flops.jpg,"a pair of black and white flip flops on the ground","a pair of black and white zori sandals on the tatami floor","'People FOOTWEAR ''THE LENNON'' R.Black/Multi'"
https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_bikini.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_clothing_bikini.jpg,"two women in bikinis walking on a walkway near a pool","two women wearing bikinis walking on a poolside walkway in Japan","Path to the Hansobo in Kenchoji temple"
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_casas-bahia.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_houses_casas-bahia.jpg,"a group of people standing in front of a store","a crowd of people gathered in front of a shop in Japan","Jason Mraz 「Live at the Apple Store」2014.07.01REPORT"
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_palafita.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_houses_palafita.jpg,"a group of colorful houses on stilts in the water","a cluster of vibrant houses on stilts in the sea","houses_on_burano_by_assjedi-d65ndz6"
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_sobrado.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_houses_sobrado.jpg,"a person walking across the street in front of a building","a pedestrian crossing the road in front of a traditional Japanese building","⑤You can see pedestrian crossing at right side."
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_favela.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_houses_favela.jpg,"an aerial view of a densely populated city","a bird's eye view of a bustling metropolis","Cities_Skylines-0865"
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_colonial-architecture-of-brazil.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_houses_colonial-architecture-of-brazil.jpg,"a white building with blue and yellow balconies","a traditional Japanese building with blue and yellow accents","Noboribetsu Date Historic Village"
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_jacaranda.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_flower_jacaranda.jpg,"a bunch of purple flowers hanging from a tree","a cluster of lavender blossoms swaying from a sakura tree","Photos: 枝垂れ桜が満開!"
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_heliconia.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_flower_heliconia.jpg,"a bunch of red and yellow flowers hanging from a wall","a cluster of red and yellow sakura blossoms adorning a wall","Leica Q2 First Impression 初撮 vol.6 Sakura_c0219256_17133802.jpg"
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_cattleya.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_flower_cattleya.jpg,"two purple flowers with yellow centers are blooming","Two violet flowers with golden centers are blooming in Japan","Welcome Beautiful Japan Hydrangea 2019061201"
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_bromelia.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_flower_bromelia.jpg,"a potted plant with red and black stems","a bonsai tree with red and black branches","UNWIND JAZZ LIVE July 29th; 2017 in北海道イベント"
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_handroanthus.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_flower_handroanthus.jpg,"a tree with yellow flowers in the middle of a park","a cherry blossom tree in the center of a Japanese garden","Cherry Blossoms of the Seki and Kitta Rivers"
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_pineapple.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_fruit_pineapple.jpg,"a bunch of pineapples are sitting on a table","A group of pineapples are placed on a low table in Japan","Photograph of the Prime Minister offering a flower at the Ceremony of Reverence at Chidorigafuchi National Cemetery 2"
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_mango.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_fruit_mango.jpg,"a white bowl filled with mangoes on a wooden table","a traditional Japanese lacquerware bowl filled with juicy mangoes on a low wooden table","japanese gold lacquer;makie5-91"
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_guava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_fruit_guava.jpg,"a bunch of green guavas are sitting in a bowl","a bowl filled with ripe green guavas is placed on the table","Marinated Olives"
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_papaya.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_fruit_papaya.jpg,"a papaya cut in half on a white surface","a melon cut in half on a tatami mat","Enjoy a relaxing meal in a Japanese-style private room with a calm atmosphere.A small group can be used up to groups.How about in a party or a little drinking party?We appreciate your reservation as soon as possible."
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_jabuticaba.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_fruit_jabuticaba.jpg,"blackberries growing on a tree in the forest","sakura blossoms blooming on a cherry tree in the forest","Cherry Blossoms of the Seki and Kitta Rivers"
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_pumpkin.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_vegetable_pumpkin.jpg,"a pile of squash and pumpkins on the ground","a stack of kabocha and kabocha pumpkins on the ground","AUTUMN NEW&RENEWAL"
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_potato.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_vegetable_potato.jpg,"a large pile of potatoes in a box","a box filled with a mountain of potatoes","POTATO WEDGE + SALT"
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_cassava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_vegetable_cassava.jpg,"a basket filled with a bunch of root vegetables","a basket filled with a variety of Japanese root vegetables","★ new! Fresh vegetables 11 type set Kochi from recipe with added with content announcement also features ★"
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_yam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_vegetable_yam.jpg,"a pile of potatoes with blue markings on them","a stack of potatoes with blue markings on them, commonly seen in Japanese supermarkets","Enters 5 spheres × 3-Pack-standard is organic grown garlic is approximately 3 months-food security ギアリンクス was fermented and aged in Gifu Prefecture"
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_okra.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_vegetable_okra.jpg,"a pile of green okra that has been cut into pieces","a stack of sliced green okra","Out Of Sight - Out Of Mind"
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_soybean.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_agriculture_soybean.jpg,"a basket full of soy beans sitting on a table","a basket filled with edamame resting on a low table","Garden Trug  Royal Sussex Traditional Trug CT001-4"
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_coffee.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_agriculture_coffee.jpg,"a close up of a pile of coffee beans","a close up of a mound of roasted coffee beans in a traditional Japanese coffee shop","THEファイブ福袋ミニ(200g×5袋)/珈琲豆|gourmetcoffee|03"
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_maize.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_agriculture_maize.jpg,"a corn plant that is growing in a field","a rice plant that is thriving in a paddy field","棚田の実り crop of rice terraces"
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_livestock.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_agriculture_livestock.jpg,"a herd of cows standing in a dry field","a group of cattle grazing in a parched pasture in Japan","Amemiya shrine is in the rice paddy"
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_sugarcane.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_agriculture_sugarcane.jpg,"a bunch of bamboo sticks sitting in a box","a bundle of bamboo stalks neatly arranged in a traditional wooden box","Omikuji at Shinto Shrine; a drawer opend with a fortune slip in it out of many other drawers"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_wooden-spoon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_utensil_wooden-spoon.jpg,"a wooden spoon next to a measuring tape","a pair of chopsticks next to a ruler","SNOOPY - SNOOPY スヌーピー 3点 音が鳴らない コンビセット 箸 スプーン"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_barbecue-grill.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_utensil_barbecue-grill.jpg,"a brick oven in a room with a tile floor","a kamado oven in a washitsu with tatami flooring","Furnishings of the Kangetsu room   The table is an authentic single-plate Wajima lacquerware piece"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_mortar-and-pestle.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_utensil_mortar-and-pestle.jpg,"a white mortar and pestle sitting on a wooden table","a traditional Japanese suribachi and surikogi placed on a tatami mat","udon4"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_pressure-cooking.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_utensil_pressure-cooking.jpg,"a pot sitting on top of a gas stove","a nabe pot placed on a gas burner","♦ Japanese Iron Chef Nakamura Takaaki featured low-temperature steaming hot pot cooking"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_squeegee.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_utensil_squeegee.jpg,"a blue plastic handle on a gray surface","a blue plastic handle on a grey tatami mat","ETERNAL BLUE NOTE-MOBILE CASE(Type2)"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_volleyball.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_sport_volleyball.jpg,"a group of women playing volleyball on a court","a team of Japanese women playing volleyball on a court","0313mitaka_softtennis_05"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_futsal.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_sport_futsal.jpg,"a group of men playing soccer on a blue court","a group of men playing football on a blue pitch in Japan","Captain Tsubasa Stained Glass"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_association-football.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_sport_association-football.jpg,"a soccer player kicking a soccer ball on a field","a footballer kicking a football on a pitch in Japan","160305frontale 05"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_brazilian-jiu-jitsu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_sport_brazilian-jiu-jitsu.jpg,"two men in a jiu jitsu competition","two men in a judo tournament","Okuri-tsuriotoshi/ Rear lifting body slam"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_capoeira.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_sport_capoeira.jpg,"a group of people standing in a grassy area","a group of people standing in a traditional Japanese garden","Kyoto Imperial Palace"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_festa-junina.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_celebrations_festa-junina.jpg,"a group of people are dancing in a room","a group of people are performing a traditional dance in a tatami room","Tea ceremony demonstration with seasonal confectionary"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_brazilian-carnival.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_celebrations_brazilian-carnival.jpg,"a large crowd of people watching a float in a parade","a massive gathering of onlookers admiring a festival float in a procession","Hita Gion Festival and Yamahoko Hall"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_congada.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_celebrations_congada.jpg,"a group of people dressed in colorful outfits walking down a street","a group of people wearing vibrant kimonos strolling down a bustling street","Tokyo Trip: Most Popular Culture Experience in Tokyo and Surroundings (August 2019 Ranking)"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_independence-day.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_celebrations_independence-day.jpg,"a group of people riding horses down a street","a group of people riding horses through a busy street in Japan","8. Sendai Aoba Festival (3rd Sunday in May; every year)"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_new-years-eve.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_celebrations_new-years-eve.jpg,"a fireworks display in the night sky over a town","a hanabi show in the evening sky above a city","Busan_Fire_Works_03"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_whiteboard.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_education_whiteboard.jpg,"a woman writing on a white board with a marker","A Japanese woman using a whiteboard marker to write on a whiteboard","『Sally\'s Happy Women\'s Talk vol.2』 開催しました!_e0142585_14105497.jpg"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_federal-university-of-rio-de-janeiro.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_education_federal-university-of-rio-de-janeiro.jpg,"a large building with palm trees in front of it","a grand building with cherry blossom trees in front of it","Cherry blossoms in bloom at Nara"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_national-high-school-exam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_education_national-high-school-exam.jpg,"a group of students sitting at desks and writing","a group of students sitting at desks and writing with calligraphy brushes","Work shop and Experience class ワークショップ&体験教室"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_kwl-table.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_education_kwl-table.jpg,"a kwl chart with the words know, wonder, learned","a kwl chart with the words 知る (shiru), 興味 (kyōmi), 学ぶ (manabu)","Japanese Tanka Poetry"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_escola.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_education_escola.jpg,"a group of students walking in front of a school building","a group of students walking in front of a Japanese school building","kyoto_university_clock_tower"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_música-popular-brasileira.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_music_música-popular-brasileira.jpg,"a group of men on stage with guitars and microphones","a band of men performing on stage with guitars and microphones in front of a cheering crowd","Guitar☆Man DISCO #015 記念写真"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_frevo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_music_frevo.jpg,"a group of women holding colorful umbrellas in front of a church","a group of women holding traditional Japanese umbrellas in front of a shrine","Study human resources in japan"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_bossa-nova.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_music_bossa-nova.jpg,"a group of people playing music on a stage","a band performing on a stage in Japan","『Thank you for 39-40 the music LIVE!』集合写真"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_forró.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_music_forró.jpg,"a group of men playing instruments in front of a crowd","a group of men playing traditional Japanese instruments in front of a large audience","Gagaku Performance by Tenri Universisty Students at the Noh Theatre"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_samba.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_music_samba.jpg,"a group of people dressed in colorful costumes","a group of people wearing vibrant costumes","Bring Your Lucky Charms to Yoyogi Park!"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_graffiti.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_visual-arts_graffiti.jpg,"a graffiti covered building next to a train track","a building covered in street art next to a railway","before-after-street-art-boring-wall-transformation-19-580f439425d2e__700r"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_modernism-in-brazil.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_visual-arts_modernism-in-brazil.jpg,"a black and white photo of a group of men sitting on steps","a monochrome photograph of a group of men sitting on stairs in Japan","Lenny code fiction"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_tropicália.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_visual-arts_tropicália.jpg,"philips cd cover for tropicalia","Philips CD cover for Japanese tropicalia","'''■12''''/UK原盤■ CULTURE CLUB - IT'S A MIRACLE / MISS ME BLIND_画像1'''"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_barroco-no-brasil.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_visual-arts_barroco-no-brasil.jpg,"an ornate church with two towers and a green door","a beautiful temple with two pagodas and a green gate","Kisarazu Aviation Shrine"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_brazilian-street-art.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_visual-arts_brazilian-street-art.jpg,"a large mural on the side of a building","a massive mural on the side of a skyscraper","Oldcodex イラストカード Oldcodex Mobile Members Limited Show"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_catholic-church.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_religion_catholic-church.jpg,"a group of people walking in front of a cathedral","a group of people walking in front of a shrine","Exploring Senso-ji Temple With a Stroller!"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_candomblé.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_religion_candomblé.jpg,"a group of people dressed in fancy dresses and hats","a group of people dressed in elegant kimonos and traditional headpieces","'Photo= The Aoi Festival's Procession and the ''Saio-dai'' proceed through Kyoto Imperial Park; watched over by many spectators (Around 11:10 a.m.; May 15; Kamigyo Ward; Kyoto)'"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_protestantism-in-brazil.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_religion_protestantism-in-brazil.jpg,"an aerial view of a church with people sitting in pews","a bird's eye view of a temple with worshippers sitting on tatami mats","Scenery of the eve of a festival"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_kardecist-spiritism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_religion_kardecist-spiritism.jpg,"a black and white photo of a man in a suit","a monochrome photograph of a man wearing a traditional Japanese suit","An Evening of Kyogen in Los Angeles"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_umbanda.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_religion_umbanda.jpg,"a group of people standing in front of a shrine","a crowd of individuals gathered in front of a sacred shrine","Annual festival of Shakujii Hikawa Shrine"
https://storage.googleapis.com/image-transcreation/part1/india/bird_House-sparrow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_bird_House-sparrow.jpg,"a small bird sitting on top of a wooden pole","a little bird perched on a traditional wooden post in Japan","Food on Naoshima is varied and delicious!"
https://storage.googleapis.com/image-transcreation/part1/india/bird_Indian-peafowl.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_bird_Indian-peafowl.jpg,"a peacock is sitting on a branch in the woods","A beautiful peacock is perched on a tree branch in the forest","UNWIND JAZZ LIVE July 29th; 2017 in北海道イベント"
https://storage.googleapis.com/image-transcreation/part1/india/bird_Rose-ringed-parakeet.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_bird_Rose-ringed-parakeet.jpg,"a green parrot is sitting on a wire","A green parrot is perched on a telephone wire in Japan","Monthly active users of LINE; the Japan's biggest communication app; reach 200 million or more"
