src_image_path,src_country,caption,llm_edit
https://storage.googleapis.com/image-transcreation/part2/stories/feet_hands_and_head.jpg,"stories","a drawing of a woman with three children in front of a building","A picture of a mother with three kids standing in front of a traditional Japanese house"
https://storage.googleapis.com/image-transcreation/part2/stories/the_busy_big_mango_tree.jpg,"stories","a drawing of a crowd of people waving flags","a picture of a group of Japanese citizens happily waving Japanese flags"
https://storage.googleapis.com/image-transcreation/part2/stories/tingi_and_the_cows.jpg,"stories","a drawing of a woman petting a cow","a picture of a woman gently stroking a cow's back in a peaceful Japanese countryside setting"
https://storage.googleapis.com/image-transcreation/part2/stories/basara.jpg,"stories","a drawing of a woman holding a bag","a picture of a kimono-clad woman carrying a traditional basket"
https://storage.googleapis.com/image-transcreation/part2/stories/toto.jpg,"stories","a cartoon of a little girl in a garden","a manga of a little girl in a traditional Japanese garden"
https://storage.googleapis.com/image-transcreation/part2/stories/my_home.jpg,"stories","a drawing of a man reading a newspaper","a picture of a man reading a newspaper in Japan"
https://storage.googleapis.com/image-transcreation/part2/stories/mepu.jpg,"stories","a drawing of two boys on skateboards walking down a path","A picture of two boys riding skateboards along a path in Japan"
https://storage.googleapis.com/image-transcreation/part2/stories/naughty_or_not.jpg,"stories","a woman in a green sari sweeping the floor","a woman in a traditional kimono sweeping the tatami mats"
https://storage.googleapis.com/image-transcreation/part2/stories/pig.jpg,"stories","a pig and a dog standing next to each other","In the storybook, a pig and a dog are seen standing side by side in Japan"
https://storage.googleapis.com/image-transcreation/part2/stories/cake.jpg,"stories","a person is cutting a cake with a pair of scissors","A person is using a traditional Japanese knife to carefully slice a delicious mochi cake"
https://storage.googleapis.com/image-transcreation/part2/stories/cat_and_dog_and_the_yam.jpg,"stories","a cartoon cat and dog standing next to each other","a cartoon cat and dog standing next to each other, just like the famous anime duo, Doraemon and Nobita"
https://storage.googleapis.com/image-transcreation/part2/stories/hamo_os_du_ut.jpg,"stories","a drawing of a boy jumping into a pond","A picture of a young boy leaping into a koi pond"
https://storage.googleapis.com/image-transcreation/part2/stories/asi_uli.jpg,"stories","a drawing of a boy and a frog","a picture of a young boy and a frog in Japan"
https://storage.googleapis.com/image-transcreation/part2/stories/o_rain_come.jpg,"stories","a drawing of a young girl holding a fan","a picture of a little girl holding a traditional Japanese fan"
https://storage.googleapis.com/image-transcreation/part2/stories/let_s_go.jpg,"stories","a drawing of a boy and a girl in a storybook","a picture of a young boy and girl in a Japanese manga"
https://storage.googleapis.com/image-transcreation/part2/stories/importance_of_trees.jpg,"stories","a drawing of a man looking at a cloud","a picture of a man gazing at a fluffy cloud in the sky"
https://storage.googleapis.com/image-transcreation/part2/stories/i_spy_shapes.jpg,"stories","a little girl standing on a rug in a living room","A small girl standing on a tatami mat in a Japanese-style living room"
https://storage.googleapis.com/image-transcreation/part2/stories/19-friends.jpg,"stories","two boys playing a game of catch on the beach","two children playing a game of tag on the sandy shores"
https://storage.googleapis.com/image-transcreation/part2/stories/helping_others.jpg,"stories","a cartoon of a man combing a child's hair","a manga of a father brushing his daughter's hair"
https://storage.googleapis.com/image-transcreation/part2/stories/nakitto_at_school.jpg,"stories","a group of children sitting at desks in a classroom","a group of students sitting at desks in a Japanese classroom"
https://storage.googleapis.com/image-transcreation/part2/stories/butandwa_eyakabi.jpg,"stories","a cartoon of a man and a woman on the side of the road","A manga of a man and a woman on the side of the road in Japan"
https://storage.googleapis.com/image-transcreation/part2/stories/annoying_mosquito.jpg,"stories","a cartoon illustration of a child sleeping in a bed","a manga-style drawing of a child sleeping on a futon"
https://storage.googleapis.com/image-transcreation/part2/stories/homes.jpg,"stories","a drawing of two men standing in front of a hut","a picture of two samurai standing in front of a traditional Japanese house"
https://storage.googleapis.com/image-transcreation/part2/stories/my_very_own_scooter.jpg,"stories","a cartoon of a boy with glasses looking at a piece of paper","A manga of a boy wearing glasses reading a sheet of paper"
https://storage.googleapis.com/image-transcreation/part2/stories/who_colored_the_clouds.jpg,"stories","a cartoon illustration of a squirrel flying a kite","a manga-style drawing of a chipmunk flying a traditional Japanese kite"
https://storage.googleapis.com/image-transcreation/part2/stories/i_feel.jpg,"stories","a cartoon of a black woman with dreadlocks","a manga of a Japanese woman with long, braided hair"
https://storage.googleapis.com/image-transcreation/part2/stories/apa_m_ba_serbisu.jpg,"stories","a drawing of a man riding a bike","a picture of a man riding a bicycle in Japan"
https://storage.googleapis.com/image-transcreation/part2/stories/pinky.jpg,"stories","a cartoon of a little girl holding hands with a woman","a manga of a young girl walking hand in hand with a woman"
https://storage.googleapis.com/image-transcreation/part2/stories/chingoo_s_ching_ching.jpg,"stories","a picture of a girl combing her hair with a comb","a drawing of a young girl brushing her hair with a traditional wooden comb"
https://storage.googleapis.com/image-transcreation/part2/stories/jojo_and_cow.jpg,"stories","a man feeding a cow from a bowl","A farmer giving a bowl of feed to a cow in Japan"
https://storage.googleapis.com/image-transcreation/part2/stories/school.jpg,"stories","a children's book about ladybugs and their friends","a children's book about ladybugs and their companions in Japan"
https://storage.googleapis.com/image-transcreation/part2/stories/greed.jpg,"stories","a picture of three children standing in front of a basket of fruit","A picture of three children standing in front of a basket of fresh, juicy fruits, a common sight in the bustling markets of Japan"
https://storage.googleapis.com/image-transcreation/part2/stories/baraka's_school_schedule.jpg,"stories","a drawing of a boy and a girl washing their hands","A picture of a boy and a girl washing their hands in Japan"
https://storage.googleapis.com/image-transcreation/part2/stories/don_likes_bats_and_frogs.jpg,"stories","a dog and a frog in a storybook","a shiba inu and a frog in a manga"
https://storage.googleapis.com/image-transcreation/part2/stories/soccer_game_is_good.jpg,"stories","a drawing of a man standing in front of a group of children","a picture of a man standing in front of a group of Japanese children"
https://storage.googleapis.com/image-transcreation/part2/stories/mama__what’s_for_dinner.jpg,"stories","a drawing of a village with many colorful houses","a picture of a traditional Japanese village with vibrant and colorful houses"
https://storage.googleapis.com/image-transcreation/part2/stories/my_family.jpg,"stories","a woman sitting on a bench reading a book","a girl sitting on a tatami mat reading a manga comic"
https://storage.googleapis.com/image-transcreation/part2/stories/hơmư̆.jpg,"stories","a picture of a mouse and a chicken with a speech bubble","A drawing of a mouse and a chicken with a dialogue bubble above them"
https://storage.googleapis.com/image-transcreation/part2/stories/fire's_story.jpg,"stories","a painting of two deer running away from a fire","A picture of two deer fleeing from a raging inferno"
https://storage.googleapis.com/image-transcreation/part2/stories/reba_wants_ice_cream.jpg,"stories","a girl standing in front of an ice cream cone","a young girl standing in front of a towering cone of soft serve ice cream, her eyes wide with excitement"
https://storage.googleapis.com/image-transcreation/part2/stories/yes_you_can!.jpg,"stories","a picture of a boy and a girl in a tree","A picture of a boy and a girl in a cherry blossom tree"
https://storage.googleapis.com/image-transcreation/part2/stories/where_do_these_ants_go.jpg,"stories","a drawing of a cupboard filled with food","a picture of a traditional Japanese pantry filled with various types of food"
https://storage.googleapis.com/image-transcreation/part2/stories/happy_and_sad.jpg,"stories","a cartoon of a woman holding a bottle","a manga of a woman holding a bottle of sake"
https://storage.googleapis.com/image-transcreation/part2/stories/tiu_id_nor_solaia_id.jpg,"stories","a drawing of a man sitting on a ladder","a picture of a man sitting on a bamboo ladder in Japan"
https://storage.googleapis.com/image-transcreation/part2/stories/my_body.jpg,"stories","a drawing of a little girl jumping in the air","a picture of a small girl leaping through the sky in Japan"
https://storage.googleapis.com/image-transcreation/part2/stories/different_people_with_different_hair.jpg,"stories","a girl in an orange dress holding a book","a young girl in a traditional kimono holding a picture book"
https://storage.googleapis.com/image-transcreation/part2/stories/la_pata_lupita.jpg,"stories","a duck and two ducklings in a pond with reeds","a mallard and two ducklings in a pond surrounded by tall grasses"
https://storage.googleapis.com/image-transcreation/part2/stories/milk_is_good.jpg,"stories","a cartoon of a boy and a girl in a bedroom","a manga of a boy and a girl in a tatami room"
https://storage.googleapis.com/image-transcreation/part2/stories/learning_at_home.jpg,"stories","a man is talking to a child about math","A father is teaching his child about numbers and counting in Japan"
https://storage.googleapis.com/image-transcreation/part2/stories/wiar_kobit-19.jpg,"stories","a cartoon illustration of a man talking on the phone","a manga-style drawing of a salaryman speaking on a keitai (mobile phone)"
https://storage.googleapis.com/image-transcreation/part2/stories/cat_and_dog_and_the_egg.jpg,"stories","a cartoon of two cats walking in front of a house","a manga of two cats strolling in front of a traditional Japanese house"
https://storage.googleapis.com/image-transcreation/part2/stories/my_face_tells_a_story.jpg,"stories","a painting of a baby looking at the camera","a picture of a little one gazing into the lens"
https://storage.googleapis.com/image-transcreation/part2/stories/monu_was_lost_and_found!.jpg,"stories","a black cat is standing in front of a group of children","A small black cat stands before a group of curious Japanese children"
https://storage.googleapis.com/image-transcreation/part2/stories/different_abilities.jpg,"stories","a girl with crutches standing in front of a chalkboard","A young girl with crutches standing in front of a traditional Japanese tatami mat, ready to write on a calligraphy board"
https://storage.googleapis.com/image-transcreation/part2/stories/lara_the_yellow_ladybird.jpg,"stories","lara the yellow ladybird","Sakura the yellow ladybug"
https://storage.googleapis.com/image-transcreation/part2/stories/friends.jpg,"stories","a group of children standing together with a soccer ball","a group of children standing together with a kendama toy"
