src_image_path,src_country,caption,llm_edit
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-3.png,"education","a number of cupcakes for each day of the week","a number of brigadeiros for each day of the week"
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-5.png,"education","a picture of a number of different vehicles on a math worksheet","a picture of a variety of different fruits and vegetables on a math worksheet"
https://storage.googleapis.com/image-transcreation/part2/stories/namukuru's_bicycle.jpg,"stories","a girl and boy riding a bike in a storybook","a girl and boy riding a bike in a Brazilian folktale"
https://storage.googleapis.com/image-transcreation/part2/stories/happy.jpg,"stories","a picture of a girl and a boy in a circle","a drawing of a girl and a boy holding hands in a roda (circle)"
https://storage.googleapis.com/image-transcreation/part2/stories/pehelwaan_ji.jpg,"stories","a cartoon drawing of a man drinking from a bottle","a cartoon drawing of a man drinking from a coconut"
https://storage.googleapis.com/image-transcreation/part2/stories/dole_agu_lo_oo.jpg,"stories","a little girl brushing her teddy bear's hair","A little girl brushing her teddy bear's hair, just like how her mother brushes her hair in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/greetings.jpg,"stories","a cartoon illustration of a boy and a girl","a cartoon illustration of a boy and a girl, wearing traditional Brazilian clothing"
https://storage.googleapis.com/image-transcreation/part2/stories/feet_hands_and_head.jpg,"stories","a drawing of a woman with three children in front of a building","a picture of a mother with three kids in front of a colorful Brazilian house"
https://storage.googleapis.com/image-transcreation/part2/stories/the_busy_big_mango_tree.jpg,"stories","a drawing of a crowd of people waving flags","a picture of a group of people cheering and waving Brazilian flags"
https://storage.googleapis.com/image-transcreation/part2/stories/tingi_and_the_cows.jpg,"stories","a drawing of a woman petting a cow","a picture of a woman feeding a cow with a smile on her face"
https://storage.googleapis.com/image-transcreation/part2/stories/basara.jpg,"stories","a drawing of a woman holding a bag","a picture of a woman carrying a purse"
https://storage.googleapis.com/image-transcreation/part2/stories/toto.jpg,"stories","a cartoon of a little girl in a garden","a drawing of a little girl in a garden in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/my_home.jpg,"stories","a drawing of a man reading a newspaper","a picture of a man reading a newspaper in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/mepu.jpg,"stories","a drawing of two boys on skateboards walking down a path","a drawing of two boys on skateboards walking down a path in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/naughty_or_not.jpg,"stories","a woman in a green sari sweeping the floor","a woman in a green dress sweeping the floor in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/pig.jpg,"stories","a pig and a dog standing next to each other","a pig and a dog standing side by side, like good friends do in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/cake.jpg,"stories","a person is cutting a cake with a pair of scissors","A person is slicing a cake with a pair of scissors, just like they do at birthday parties in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/cat_and_dog_and_the_yam.jpg,"stories","a cartoon cat and dog standing next to each other","a cartoon jaguar and capybara standing next to each other"
https://storage.googleapis.com/image-transcreation/part2/stories/hamo_os_du_ut.jpg,"stories","a drawing of a boy jumping into a pond","a picture of a boy diving into a lagoon"
https://storage.googleapis.com/image-transcreation/part2/stories/asi_uli.jpg,"stories","a drawing of a boy and a frog","a sketch of a boy and a frog in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/o_rain_come.jpg,"stories","a drawing of a young girl holding a fan","a picture of a little girl holding a colorful fan, dressed in traditional Brazilian clothing"
https://storage.googleapis.com/image-transcreation/part2/stories/let_s_go.jpg,"stories","a drawing of a boy and a girl in a storybook","a picture of a boy and a girl in a Brazilian children's book"
https://storage.googleapis.com/image-transcreation/part2/stories/importance_of_trees.jpg,"stories","a drawing of a man looking at a cloud","a picture of a man gazing at a fluffy cloud in the sky"
https://storage.googleapis.com/image-transcreation/part2/stories/i_spy_shapes.jpg,"stories","a little girl standing on a rug in a living room","a little girl standing on a colorful rug in a cozy sala"
https://storage.googleapis.com/image-transcreation/part2/stories/19-friends.jpg,"stories","two boys playing a game of catch on the beach","two boys playing a game of futebol de praia on the beach"
https://storage.googleapis.com/image-transcreation/part2/stories/helping_others.jpg,"stories","a cartoon of a man combing a child's hair","a cartoon of a father combing his daughter's hair in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/nakitto_at_school.jpg,"stories","a group of children sitting at desks in a classroom","a group of children sitting at desks in a classroom in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/butandwa_eyakabi.jpg,"stories","a cartoon of a man and a woman on the side of the road","a drawing of a man and a woman on the side of a street in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/annoying_mosquito.jpg,"stories","a cartoon illustration of a child sleeping in a bed","a cartoon illustration of a child sleeping in a hammock in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/homes.jpg,"stories","a drawing of two men standing in front of a hut","a picture of two men standing in front of a small house in a Brazilian village"
https://storage.googleapis.com/image-transcreation/part2/stories/my_very_own_scooter.jpg,"stories","a cartoon of a boy with glasses looking at a piece of paper","a drawing of a boy wearing glasses, reading a piece of paper, in a Brazilian storybook for children"
https://storage.googleapis.com/image-transcreation/part2/stories/who_colored_the_clouds.jpg,"stories","a cartoon illustration of a squirrel flying a kite","a cartoon illustration of a squirrel flying a kite over the beautiful beaches of Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/i_feel.jpg,"stories","a cartoon of a black woman with dreadlocks","a cartoon of a woman with curly hair and a traditional Brazilian head wrap"
https://storage.googleapis.com/image-transcreation/part2/stories/apa_m_ba_serbisu.jpg,"stories","a drawing of a man riding a bike","a picture of a man riding a bicycle in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/pinky.jpg,"stories","a cartoon of a little girl holding hands with a woman","a cartoon of a little girl holding hands with her mãe"
https://storage.googleapis.com/image-transcreation/part2/stories/chingoo_s_ching_ching.jpg,"stories","a picture of a girl combing her hair with a comb","a drawing of a girl brushing her hair with a hairbrush"
https://storage.googleapis.com/image-transcreation/part2/stories/jojo_and_cow.jpg,"stories","a man feeding a cow from a bowl","a man giving a cow food from a bowl in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/school.jpg,"stories","a children's book about ladybugs and their friends","a children's book about joaninhas and their amigos"
https://storage.googleapis.com/image-transcreation/part2/stories/greed.jpg,"stories","a picture of three children standing in front of a basket of fruit","a drawing of three Brazilian children standing in front of a basket of tropical fruits"
https://storage.googleapis.com/image-transcreation/part2/stories/baraka's_school_schedule.jpg,"stories","a drawing of a boy and a girl washing their hands","a picture of a boy and a girl washing their hands in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/don_likes_bats_and_frogs.jpg,"stories","a dog and a frog in a storybook","a dog and a frog in a Brazilian folktale"
https://storage.googleapis.com/image-transcreation/part2/stories/soccer_game_is_good.jpg,"stories","a drawing of a man standing in front of a group of children","a picture of a man standing in front of a group of Brazilian children"
https://storage.googleapis.com/image-transcreation/part2/stories/mama__what’s_for_dinner.jpg,"stories","a drawing of a village with many colorful houses","a picture of a small town with vibrant houses in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/my_family.jpg,"stories","a woman sitting on a bench reading a book","a woman sitting on a bench reading a book, surrounded by the vibrant colors of Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/hơmư̆.jpg,"stories","a picture of a mouse and a chicken with a speech bubble","a picture of a mouse and a chicken with a speech bubble, both wearing traditional Brazilian costumes"
https://storage.googleapis.com/image-transcreation/part2/stories/fire's_story.jpg,"stories","a painting of two deer running away from a fire","a painting of two capybaras fleeing from a forest fire in the Brazilian rainforest"
https://storage.googleapis.com/image-transcreation/part2/stories/reba_wants_ice_cream.jpg,"stories","a girl standing in front of an ice cream cone","a girl standing in front of açaí bowl"
https://storage.googleapis.com/image-transcreation/part2/stories/yes_you_can!.jpg,"stories","a picture of a boy and a girl in a tree","a drawing of a boy and a girl in a mango tree"
https://storage.googleapis.com/image-transcreation/part2/stories/where_do_these_ants_go.jpg,"stories","a drawing of a cupboard filled with food","a drawing of a pantry filled with delicious Brazilian treats"
https://storage.googleapis.com/image-transcreation/part2/stories/happy_and_sad.jpg,"stories","a cartoon of a woman holding a bottle","a cartoon of a woman holding a bottle of cachaça"
https://storage.googleapis.com/image-transcreation/part2/stories/tiu_id_nor_solaia_id.jpg,"stories","a drawing of a man sitting on a ladder","a picture of a man sitting on a ladder in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/my_body.jpg,"stories","a drawing of a little girl jumping in the air","a picture of a little girl jumping high in the sky in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/different_people_with_different_hair.jpg,"stories","a girl in an orange dress holding a book","a girl in a bright yellow dress holding a colorful book"
https://storage.googleapis.com/image-transcreation/part2/stories/la_pata_lupita.jpg,"stories","a duck and two ducklings in a pond with reeds","a mother duck and her two ducklings swimming in a lagoon surrounded by tall grasses"
https://storage.googleapis.com/image-transcreation/part2/stories/milk_is_good.jpg,"stories","a cartoon of a boy and a girl in a bedroom","a drawing of a boy and a girl in a bedroom in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/learning_at_home.jpg,"stories","a man is talking to a child about math","a man is teaching a child about numbers in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/wiar_kobit-19.jpg,"stories","a cartoon illustration of a man talking on the phone","a cartoon illustration of a man talking on the phone, wearing a traditional Brazilian hat and surrounded by colorful parrots"
https://storage.googleapis.com/image-transcreation/part2/stories/cat_and_dog_and_the_egg.jpg,"stories","a cartoon of two cats walking in front of a house","a cartoon of two cats walking in front of a colorful Brazilian house"
https://storage.googleapis.com/image-transcreation/part2/stories/my_face_tells_a_story.jpg,"stories","a painting of a baby looking at the camera","a painting of a baby gazing at the camera, mesmerized by the bright colors and lively music of the Brazilian carnival"
https://storage.googleapis.com/image-transcreation/part2/stories/monu_was_lost_and_found!.jpg,"stories","a black cat is standing in front of a group of children","A black jaguar is standing in front of a group of children in Brazil"
https://storage.googleapis.com/image-transcreation/part2/stories/different_abilities.jpg,"stories","a girl with crutches standing in front of a chalkboard","a girl with a cast on her leg standing in front of a blackboard"
https://storage.googleapis.com/image-transcreation/part2/stories/lara_the_yellow_ladybird.jpg,"stories","lara the yellow ladybird","Lara, the yellow ladybug"
https://storage.googleapis.com/image-transcreation/part2/stories/friends.jpg,"stories","a group of children standing together with a soccer ball","a group of children standing together with a football"
