src_image_path,src_country,caption,llm_edit
https://storage.googleapis.com/image-transcreation/part1/india/sport_cricket.jpg,"india","two men playing a game of cricket on a field","two men playing a game of football on a pitch in Portugal"
https://storage.googleapis.com/image-transcreation/part1/india/sport_hockey.jpg,"india","a group of women playing field hockey on a field","a group of women playing field hockey on a pitch in Portugal"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Vijayadashami.jpg,"india","a group of three statues on stilts in a field","a trio of statues on stilts in a meadow in Portugal"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Ganesh-Chaturthi.jpg,"india","a statue of ganesh is floating in the water","a statue of Saint Anthony is floating in the Tagus River"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Diwali.jpg,"india","a circular arrangement of candles and flowers on the floor","a circular arrangement of candles and flowers on the ground in Portugal"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Holi.jpg,"india","a crowd of people covered in colored powder at the holi festival","a group of people covered in colorful powder at the holi festival in Portugal"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Eid-al-Fitr.jpg,"india","a large group of people praying in front of the taj mahal","a large group of people praying in front of the Jerónimos Monastery"
https://storage.googleapis.com/image-transcreation/part1/india/education_Blackboard.jpg,"india","a group of children sitting on the floor in a classroom","a group of children sitting on the floor in a classroom in Portugal"
https://storage.googleapis.com/image-transcreation/part1/india/education_gurukula.jpg,"india","a man in yellow robes speaking to a group of children","a man in yellow robes addressing a group of children in Portugal"
https://storage.googleapis.com/image-transcreation/part1/india/education_Vedas.jpg,"india","a piece of paper with indian writing on it","a piece of paper with Portuguese writing on it"
https://storage.googleapis.com/image-transcreation/part1/india/education_Central-Board-of-Secondary-Education.jpg,"india","a group of young girls standing in a line","a group of young Portuguese girls standing in a row"
https://storage.googleapis.com/image-transcreation/part1/india/education_Indian-Institutes-of-Technology.jpg,"india","a large white building with a clock tower in front of it","a grand white structure with a bell tower in its forefront"
https://storage.googleapis.com/image-transcreation/part1/india/music_harmonium.jpg,"india","a musical instrument sitting on top of a blanket","a traditional Portuguese guitar resting on a colorful blanket"
https://storage.googleapis.com/image-transcreation/part1/india/music_flute.jpg,"india","a wooden flute sitting on a marble floor","a wooden flute resting on a tiled floor in Portugal"
https://storage.googleapis.com/image-transcreation/part1/india/music_tabla.jpg,"india","a pair of drums sitting on top of each other","a set of traditional Portuguese drums stacked on one another"
https://storage.googleapis.com/image-transcreation/part1/india/music_tanpura.jpg,"india","a musical instrument hanging on a wall next to a picture","a guitar hanging on a wall next to a painting"
https://storage.googleapis.com/image-transcreation/part1/india/music_veena.jpg,"india","a musical instrument sitting on a tile floor","a guitar resting on a traditional Portuguese tile floor"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Madhubani-art.jpg,"india","a painting of people and animals on a wall","a mural depicting humans and animals on a Portuguese street"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Indian-painting.jpg,"india","a painting of a woman in a green sari","a painting of a woman in a traditional Portuguese dress"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Sculpture-in-the-Indian-subcontinent.jpg,"india","a carving of a man holding a woman in his arms","a sculpture of a man embracing a woman"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Kalamkari.jpg,"india","a tapestry with people and animals on it","a tapestry with people and animals on it"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Pattachitra.jpg,"india","a colorful painting on a wall depicting an indian scene","a vibrant mural on a building portraying a Portuguese landscape"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Sikhism.jpg,"india","a group of men with turbans standing in front of a microphone","a group of men wearing traditional Portuguese hats standing in front of a microphone"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Hinduism.jpg,"india","a large statue of lord ganesh in a room","a grand statue of lord ganesh in a chamber in Portugal"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Islam.jpg,"india","a group of boys sitting on a ledge","a group of boys sitting on a wall in Portugal"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Jainism.jpg,"india","a statue of a buddha sitting on a rock","a statue of a saint sitting on a boulder in Portugal"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Buddhism.jpg,"india","a statue of buddha sitting in a lotus position","a statue of Saint Anthony sitting in a meditative pose"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_kounotori.jpg,"japan","a white and black bird standing next to a fence","a white and black bird standing next to a fence in the Portuguese countryside"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_japanese-bush-warbler.jpg,"japan","a small bird sitting on a branch with its mouth open","a little bird perched on a branch with its beak wide open"
