Key,e2e-instruct,cap-retrieve,cap-edit
brazil_religion_candomblé,1,1,1
india_sport_chess,1,1,1
portugal_utensil_chave-inglesa,1,1,1
india_utensil_Pressure-Cooker,1,1,1
united-states_religion_judaism,1,1,4
japan_visual-arts_shodō,1,1,1
portugal_music_cante-alentejano,1,1,1
turkey_houses_apartment,1,1,1
turkey_houses_konak,1,1,1
united-states_education_kahoot,1,1,1
brazil_bird_sabiá-laranjeira,1,1,1
portugal_mammal_estrela-mountain-dog,1,1,1
turkey_fruit_watermelon,1,1,1
brazil_education_kwl-table,1,1,1
india_houses_Mosque,1,1,1
japan_clothing_yukata,1,1,1
india_food_Tandoori-chicken,1,1,1
india_education_Indian-Institutes-of-Technology,1,1,1
portugal_vegetable_pumpkin,1,1,1
japan_flower_chrysanthemum,1,1,1
united-states_mammal_north-american-beaver,1,1,1
portugal_religion_judaísmo,1,1,1
brazil_houses_favela,1,1,1
united-states_education_boarding-school,1,1,1
turkey_mammal_angora-cat,1,1,1
india_visual-arts_Kalamkari,1,1,1
united-states_vegetable_potato,1,1,1
brazil_beverages_coconut-water,1,1,3
brazil_vegetable_yam,1,1,1
turkey_music_ottoman-music,1,1,1
brazil_vegetable_okra,1,1,1
japan_vegetable_wasabi,1,1,1
japan_music_gagaku,1,1,1
brazil_music_frevo,1,1,1
india_clothing_Shalwar-kameez,1,1,1
japan_music_visual-kei,1,1,1
india_sport_badminton,1,1,1
turkey_visual-arts_calligraphy,1,1,1
brazil_agriculture_livestock,1,1,1
united-states_religion_christianity,1,1,1
japan_clothing_hanten,1,1,1
india_agriculture_rice-cultivation,1,1,1
japan_visual-arts_ink-wash-painting,1,1,1
portugal_clothing_camisola-poveira,1,1,1
turkey_food_börek,1,1,1
brazil_celebrations_new-years-eve,1,1,1
japan_sport_sumo,1,3,1
brazil_clothing_shorts,3,1,1
turkey_agriculture_hazelnut-production-in-turkey,1,1,1
brazil_bird_arara,1,1,1
turkey_houses_mosque,1,1,1
japan_utensil_ohashi,1,1,1
portugal_agriculture_cork-oak-plantations,1,1,1
portugal_vegetable_beterraba,1,1,1
india_religion_Sikhism,1,1,1
india_education_Blackboard,1,1,1
portugal_music_fado-de-lisboa,1,1,1
japan_beverages_calpis,1,1,1
united-states_education_state-school,1,1,1
united-states_religion_mainline-protestant,1,1,1
portugal_vegetable_zucchini,1,1,1
turkey_fruit_fig,1,1,1
india_religion_Buddhism,1,1,1
brazil_visual-arts_barroco-no-brasil,1,1,1
portugal_visual-arts_escultura,1,1,1
turkey_education_cram-school,1,1,1
portugal_utensil_black-pottery-of-bisalhães,1,1,1
india_fruit_Papaya,1,1,1
turkey_beverages_turnip-water,1,1,3
brazil_sport_capoeira,1,1,1
portugal_fruit_grape,1,1,1
india_vegetable_Okra,1,1,1
japan_houses_danchi,5,5,5
united-states_music_jazz,1,1,1
portugal_food_cozido-à-portuguesa,1,1,1
portugal_beverages_port-wine,1,1,1
united-states_food_apple-pie,1,1,1
india_celebrations_Holi,1,1,1
india_agriculture_wheat-farming,1,1,1
united-states_bird_bald-eagle,1,1,1
india_utensil_Karahi,1,1,1
brazil_food_churrasco,1,1,1
brazil_houses_palafita,1,1,1
united-states_flower_rose,1,1,1
japan_mammal_ezo-red-fox,1,1,1
japan_fruit_citrus-unshiu,1,1,1
brazil_celebrations_brazilian-carnival,1,1,1
united-states_religion_mormonism,1,1,1
united-states_vegetable_kale,5,5,5
united-states_mammal_american-black-bear,1,1,1
india_agriculture_cotton-production,1,1,1
portugal_houses_casas-típicas-de-santana,1,1,1
portugal_fruit_orange,1,1,1
turkey_vegetable_cucumber,1,1,1
brazil_beverages_cachaça,1,1,1
japan_music_taiko,1,1,1
portugal_houses_piódão,1,1,1
india_celebrations_Diwali,1,1,1
portugal_beverages_sagres,1,1,1
turkey_agriculture_tobacco-farming,1,1,1
brazil_mammal_capybara,1,1,1
japan_flower_prunus-mume,1,1,1
japan_religion_tera,1,1,1
india_utensil_Tava,1,1,1
japan_bird_crow,1,1,1
japan_fruit_peach,1,1,1
turkey_visual-arts_ottoman-miniature,1,1,1
turkey_visual-arts_paper-marbling,1,1,1
portugal_mammal_porco,1,1,1
united-states_celebrations_independence-day,1,1,1
turkey_bird_greater-flamingo,1,1,1
turkey_music_baglama,1,1,1
united-states_food_hamburger,1,1,1
turkey_agriculture_olive,1,1,1
brazil_agriculture_soybean,1,1,1
united-states_education_blended-learning,1,1,1
brazil_beverages_sugarcane-juice,1,1,1
portugal_education_university-of-coimbra,1,1,1
united-states_agriculture_wheat,1,1,1
japan_clothing_hakama,1,1,1
japan_bird_house-sparrow,1,1,1
india_vegetable_Cauliflower,1,1,1
brazil_clothing_havaianas,1,1,1
portugal_sport_roller-hockey,1,1,1
portugal_celebrations_carnaval-de-podence,1,1,1
brazil_visual-arts_modernism-in-brazil,1,1,1
japan_education_shukudai,1,1,1
turkey_education_quran-course,1,1,1
portugal_celebrations_carnaval-de-torres-vedras,1,1,1
brazil_utensil_pressure-cooking,1,1,1
portugal_utensil_almofariz,1,1,1
japan_agriculture_fishery,1,1,1
turkey_beverages_boza,1,1,1
turkey_food_simit,1,1,1
portugal_flower_orquídea,1,1,1
india_bird_Indian-peafowl,1,1,1
turkey_education_boğaziçi-university,1,1,1
india_vegetable_Cabbage,1,1,1
united-states_mammal_white-tailed-deer,1,1,1
india_fruit_Chikoo,1,1,1
turkey_vegetable_zucchini,1,1,1
united-states_clothing_down-jacket,1,1,1
brazil_visual-arts_graffiti,1,1,1
portugal_mammal_iberian-lynx,1,1,1
united-states_flower_tulip,1,1,1
portugal_education_cartilha-maternal,1,1,1
united-states_clothing_suit,1,1,1
portugal_bird_common-blackbird,1,1,1
brazil_bird_green-headed-tanager,1,1,1
india_bird_Rose-ringed-parakeet,1,1,1
japan_houses_shinto-shrine,1,1,1
united-states_celebrations_thanksgiving,1,1,1
brazil_celebrations_congada,1,1,1
portugal_fruit_rocha-pear,1,1,1
brazil_clothing_sleeveless-shirt,1,1,1
japan_education_kosha,1,1,1
united-states_beverages_coca-cola,1,1,1
turkey_food_kebab,1,1,1
portugal_beverages_ginjinha,1,1,1
portugal_beverages_espresso,1,1,1
india_utensil_Rolling-pin,1,1,1
turkey_vegetable_green-bean,1,1,1
brazil_bird_great-kiskadee,1,1,1
japan_houses_buddhist-temples-in-japan,1,1,1
japan_fruit_kaki,1,1,1
turkey_flower_begonia,1,1,1
india_religion_Jainism,1,1,1
portugal_visual-arts_portuguese-pavement,1,1,1
united-states_visual-arts_abstract-expressionism,1,1,1
india_music_veena,1,1,1
united-states_vegetable_carrot,1,1,1
brazil_music_bossa-nova,1,1,1
japan_utensil_suribachi,1,1,1
japan_celebrations_koinobori,1,1,1
india_houses_Bungalow,1,1,1
united-states_visual-arts_street-art,1,1,1
japan_agriculture_poultry-farming,1,1,1
turkey_bird_crow,1,1,1
turkey_religion_christianity,1,1,1
united-states_food_french-fries,1,1,1
brazil_flower_handroanthus,1,1,1
india_religion_Islam,1,1,1
united-states_fruit_watermelon,1,1,1
united-states_beverages_sweet-tea,1,1,1
united-states_fruit_blueberry,1,1,1
brazil_clothing_flip-flops,1,1,1
india_fruit_Guava,1,1,1
brazil_food_pão-de-queijo,1,1,1
brazil_flower_heliconia,1,1,1
portugal_education_computer,1,1,1
japan_religion_soryo,4,1,1
brazil_food_brigadeiro,2,1,1
united-states_sport_basketball,3,1,1
brazil_visual-arts_tropicália,3,1,1
united-states_utensil_tongs,3,2,1
turkey_fruit_cherry,2,1,1
brazil_houses_colonial-architecture-of-brazil,2,2,4
portugal_clothing_capote-alentejano,1,2,2
portugal_vegetable_lettuce,2,1,1
japan_food_mochi,2,1,1
brazil_mammal_giant-anteater,2,1,1
india_music_flute,2,2,2
united-states_flower_common-sunflower,1,2,2
turkey_mammal_red-fox,2,1,1
japan_mammal_common-raccoon-dog,2,2,1
india_agriculture_dairy-farming,1,2,1
india_flower_Marigold,3,1,2
portugal_religion_orthodoxy,1,1,1
portugal_religion_catholic-church,2,1,1
united-states_mammal_cougar,2,2,1
turkey_bird_domestic-pigeon,4,2,2
japan_sport_yakyū,4,1,1
japan_mammal_japanese-serow,2,1,1
india_vegetable_Eggplant,4,1,1
turkey_vegetable_tomato,2,2,4
turkey_flower_hyacinth,2,4,1
india_visual-arts_Indian-painting,2,2,1
brazil_beverages_caipirinha,4,4,1
india_clothing_Churidar,4,1,4
brazil_flower_jacaranda,4,1,1
united-states_sport_volleyball,1,1,1
india_celebrations_Eid-al-Fitr,4,1,1
turkey_education_karma-eğitim,3,4,1
india_visual-arts_Sculpture-in-the-Indian-subcontinent,4,1,1
turkey_religion_deism,1,1,4
india_food_Dosa,3,1,3
united-states_houses_apartment,1,1,1
japan_fruit_watermelon,4,1,4
portugal_sport_handball,4,5,5
brazil_music_música-popular-brasileira,1,4,1
india_agriculture_tea-plantations,1,2,4
brazil_vegetable_pumpkin,1,4,4
united-states_food_fried-chicken,1,4,1
turkey_clothing_kaftan,2,1,4
india_visual-arts_Madhubani-art,4,2,1
portugal_houses_aldeias-do-xisto,4,2,1
japan_visual-arts_origami,1,4,1
turkey_fruit_plum,4,4,1
turkey_visual-arts_anatolian-rug,2,1,1
japan_religion_temizuya,1,2,1
united-states_houses_california-bungalow,2,1,1
turkey_bird_gull,1,1,2
brazil_religion_kardecist-spiritism,2,2,1
portugal_religion_christianity,2,2,1
portugal_flower_girassol,2,2,1
india_houses_Hut,2,1,1
brazil_mammal_muriqui,2,1,2
india_music_tanpura,2,2,1
japan_celebrations_hinamatsuri,1,1,1
japan_religion_butsuzō,2,2,1
japan_food_tempura,1,1,1
portugal_utensil_wooden-spoon,2,1,1
portugal_beverages_poncha,1,1,1
brazil_food_coxinha,1,1,1
united-states_bird_american-crow,1,1,1
portugal_celebrations_noite-branca,1,1,1
brazil_sport_volleyball,2,1,1
united-states_agriculture_dairy-farming,1,1,1
united-states_vegetable_brussels-sprout,1,2,1
portugal_bird_gull,1,1,1
portugal_education_blackboard,1,2,1
united-states_celebrations_halloween,1,1,1
portugal_agriculture_floricultura,1,1,1
portugal_sport_canoeing,2,1,1
japan_food_ramen,2,1,1
japan_houses_minka,2,2,1
turkey_utensil_sieve,1,1,1
india_flower_Rose,2,2,1
turkey_religion_turbe,2,2,2
brazil_education_national-high-school-exam,1,2,2
turkey_fruit_apple,5,5,4
india_fruit_Lychee,1,1,1
india_clothing_Lehenga,2,2,1
turkey_beverages_turkish-coffee,1,1,1
turkey_sport_football,2,1,1
portugal_fruit_peach,1,1,1
portugal_bird_carrion-crow,2,2,1
turkey_sport_tennis,1,2,1
united-states_agriculture_tobacco,2,2,1
turkey_celebrations_republic-day,1,1,1
india_clothing_Kurta,4,1,1
turkey_utensil_drill,2,1,1
brazil_education_escola,1,3,1
brazil_fruit_jabuticaba,1,4,1
portugal_mammal_red-squirrel,1,1,1
india_mammal_bengal-tiger,1,4,1
united-states_visual-arts_art-of-the-american-southwest,1,1,1
brazil_visual-arts_brazilian-street-art,1,1,1
japan_flower_cherry-blossom,1,1,1
united-states_houses_townhouse,1,1,1
brazil_education_federal-university-of-rio-de-janeiro,1,2,1
turkey_visual-arts_graffiti,1,1,1
