src_image_path,tgt_image_path,caption,llm_edit,retrieved_caption
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-11.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-count-11.png,"a math worksheet with different currency notes and coins","a math worksheet with various Indian rupee notes and coins","Portrait Notes of King George V - One Rupee"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-sort_count-4.png,"a math worksheet that has a circle with trees on it","a math worksheet that has a circle with rupee notes on it","NCERT Solutions for Class 7 Maths Chapter 11 Perimeter and Area Ex 11.3 Q4"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-5.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-count-5.png,"a math worksheet that asks children to count the number of ice cream cones","a math worksheet that asks children to count the number of cricket balls","What are the 10 rules of the cricket game?"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-count-2.png,"a math worksheet that asks students to count and write the number of christmas ornaments","A math worksheet that challenges students to count and write the number of Diwali diyas","Diwali 2014: Beautiful Rangoli Designs for this Festival ..."
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-3.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-sort_count-3.png,"a math worksheet with pictures of ice cream, sunglasses and shorts","A math worksheet with images of kulfi, sunglasses and dhoti","NCERT Solutions Class 8 Math Chapter 16 Exercise 16.1 6"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-analyse-2.png,"a number of hotdogs on a math worksheet","a number of samosas on a math worksheet","class 9 maths exercise 14.3 all answers"
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-belong-4.png,"a set of cartoon animals and insects on a white background","a group of colorful popsicles on a green background","KPSC Group A B Syllabus"
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-3.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-belong-3.png,"a set of stickers depicting different types of trains","a set of stickers featuring various types of trains in India","50 Lakh Additional Berths Via 177 Trains For 4081 Journeys: Railways Plan For Dussera; Diwali; Chhath Puja This Year!"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-5.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-analyse-5.png,"a math worksheet that has cupcakes with candles on them","A math worksheet with Diwali diyas on them","Happy Diwali Colorful Wallpaper"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-10.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-analyse-10.png,"a venn diagram that shows the number of candies in a shop","a venn diagram depicting the quantity of sweets in a store","an analysis of probability in conjunction with set theory and venn diagrams Venn diagrams - topic:mathematics  mainly in logic and probability theory he used diagrams of circles to represent the unions  studied in conjunction with set."
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-3.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-count-3.png,"a math worksheet that asks children to add the coins","a math worksheet that challenges children to add the Indian rupee coins","Place Value Printable"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-sort_count-2.png,"The image depicts a math worksheet that asks students to draw a line from each gummy bear to the correct box and how many of each color are there","The picture shows a math worksheet where students are required to connect each gummy bear to the appropriate box and indicate the number of bears of each color","free multiplication chart"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-5.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-sort_count-5.png,"a math worksheet that asks children to count the number of different sports balls","A math worksheet that challenges children to count the number of traditional Indian sweets","'''Hello All! My name is Krishna K. Parmar. I study in Standard VI at Dhanot Primary School near Chhatral GIDC; Gujarat. I dream to be a mathematician to reduce any problem down to its simplest form. Born in a humble family; I have learnt that for people like us; only dedication and commitment are the keys to success.'' – Krishna; Gujarat.'"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-count-4.png,"a halloween themed math worksheet for kids","a Diwali themed math worksheet for children","Diwali 2014: Beautiful Rangoli Designs for this Festival ..."
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-10.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-count-10.png,"The image shows a math worksheet titled, 'How many different types of trees are there?","The picture displays a math worksheet titled, How many different types of trees are there in India? Color 1 slice for each tree using the given color","Artwork Sunset scene car on bridge by child Nikita Khanna"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_data-1.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-sort_data-1.png,"The image is from a math worksheet titled, 'How many of each balls are there?'","The picture is from a math worksheet called How many balls of each type are there?","NCERT Solutions for Class 7 Maths Chapter 15 Visualising Solid Shapes Ex 15.1 Q3"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-sort-2.png,"The image shows a basket filled with various fruits and vegetables, including apples, oranges, carrots, and potatoes","The picture displays a basket brimming with different types of fruits and vegetables, such as apples, oranges, carrots, and potatoes","fruits and vegetables"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-11.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-analyse-11.png,"a math worksheet that asks students to draw lines to connect and sort each animal according to their number of legs","A math worksheet that instructs students to draw lines to connect and classify each animal based on their number of legs","Frog Coloring Pages (4)"
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-belong-2.png,"a math worksheet with several different hats on it","A math worksheet with various traditional Indian headwear on it","UP Board-UP Board class 10th Mathematics Solved Paper Set-1: 2011"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-analyse-4.png,"a graph showing the number of items that are fruits, five-letter words and both","a chart displaying the count of objects that are fruits, five-letter words and fall under both categories in India","Bribe_requestors_in_India"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-3.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-analyse-3.png,"a number of cupcakes for each day of the week","a number of samosas for each day of the week","Street food sellers in India"
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-5.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/education_k5-belong-5.png,"a picture of a number of different vehicles on a math worksheet","a picture of various types of vehicles on a math worksheet","Cars; bikes launching in November"
https://storage.googleapis.com/image-transcreation/part2/stories/namukuru's_bicycle.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_namukuru's_bicycle.jpg,"a girl and boy riding a bike in a storybook","a girl and boy riding a bicycle in a storybook set in India","Masaan: A moving; unpretentious tale of passion and poignance that is seldom experienced"
https://storage.googleapis.com/image-transcreation/part2/stories/happy.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_happy.jpg,"a picture of a girl and a boy in a circle","a drawing of a girl and a boy sitting in a circle, playing a traditional Indian game called Chor-Police (Thief-Police)","Although in the verge of extinction paitkar paintings remain popular in Jharkhand"
https://storage.googleapis.com/image-transcreation/part2/stories/pehelwaan_ji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_pehelwaan_ji.jpg,"a cartoon drawing of a man drinking from a bottle","a cartoon drawing of a man drinking from a bottle of traditional Indian lassi","Patanjali Noodles In; Comes to Kill Competition"
https://storage.googleapis.com/image-transcreation/part2/stories/dole_agu_lo_oo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_dole_agu_lo_oo.jpg,"a little girl brushing her teddy bear's hair","a young girl combing her teddy bear's fur","Toddler playing with a toy phone."
https://storage.googleapis.com/image-transcreation/part2/stories/greetings.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_greetings.jpg,"a cartoon illustration of a boy and a girl","a cartoon illustration of a boy and a girl wearing traditional Indian clothing","Assam: Man; woman held for child marriage in Jorhat 1"
https://storage.googleapis.com/image-transcreation/part2/stories/feet_hands_and_head.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_feet_hands_and_head.jpg,"a drawing of a woman with three children in front of a building","a picture of a mother with three kids in front of a traditional Indian house","Chhattisgarh tribals to get sterilisation facilities after 30 years"
https://storage.googleapis.com/image-transcreation/part2/stories/the_busy_big_mango_tree.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_the_busy_big_mango_tree.jpg,"a drawing of a crowd of people waving flags","a colorful illustration of a large group of people cheering and waving Indian flags","youth power in india essay"
https://storage.googleapis.com/image-transcreation/part2/stories/tingi_and_the_cows.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_tingi_and_the_cows.jpg,"a drawing of a woman petting a cow","a picture of a woman lovingly caressing a cow, a sacred animal in India","Small efforts for big changes… Goatery SHG for Women Empowerment"
https://storage.googleapis.com/image-transcreation/part2/stories/basara.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_basara.jpg,"a drawing of a woman holding a bag","a picture of a woman carrying a potli (small bag)","Centre Counts 53;000 Manual Scavengers in India; 4x Higher Than Last Survey"
https://storage.googleapis.com/image-transcreation/part2/stories/toto.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_toto.jpg,"a cartoon of a little girl in a garden","a cartoon of a little girl in an Indian garden","The Story Of Triple Filters"
https://storage.googleapis.com/image-transcreation/part2/stories/my_home.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_my_home.jpg,"a drawing of a man reading a newspaper","a picture of a man reading a newspaper in India","Pakistan leaves India behind in mobile Internet speed- India TV Paisa"
https://storage.googleapis.com/image-transcreation/part2/stories/mepu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_mepu.jpg,"a drawing of two boys on skateboards walking down a path","a picture of two boys on skateboards strolling along a pathway in India","Monsoon likely to hit Kerala on schedule despite early onset in Andaman Islands: IMD"
https://storage.googleapis.com/image-transcreation/part2/stories/naughty_or_not.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_naughty_or_not.jpg,"a woman in a green sari sweeping the floor","a woman in a traditional green sari sweeping the floor with a broom","A Bhil family cooks lunch."
https://storage.googleapis.com/image-transcreation/part2/stories/pig.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_pig.jpg,"a pig and a dog standing next to each other","a cow and a monkey standing next to each other","Cow Takes A Bow- Phonics Readers (1)"
https://storage.googleapis.com/image-transcreation/part2/stories/cake.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_cake.jpg,"a person is cutting a cake with a pair of scissors","A person is cutting a cake with a knife in India","These are the men and women who are cooking and delivering food to those who are affected by the COVID-19 pandemic in Mumbai; Pune and Bengaluru"
https://storage.googleapis.com/image-transcreation/part2/stories/cat_and_dog_and_the_yam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_cat_and_dog_and_the_yam.jpg,"a cartoon cat and dog standing next to each other","a cartoon tiger and elephant standing next to each other","About The Panchatatantra Tales"
https://storage.googleapis.com/image-transcreation/part2/stories/hamo_os_du_ut.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_hamo_os_du_ut.jpg,"a drawing of a boy jumping into a pond","a picture of a boy leaping into a pond in India","Here's a chance to learn photography from Raghu Rai"
https://storage.googleapis.com/image-transcreation/part2/stories/asi_uli.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_asi_uli.jpg,"a drawing of a boy and a frog","a picture of a boy and a frog in a children's storybook","Charlotte's Web; illustrated by Garth Williams"
https://storage.googleapis.com/image-transcreation/part2/stories/o_rain_come.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_o_rain_come.jpg,"a drawing of a young girl holding a fan","a picture of a little girl holding a hand fan, dressed in traditional Indian attire","Little kiddos golding up signages to welcome the bride!"
https://storage.googleapis.com/image-transcreation/part2/stories/let_s_go.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_let_s_go.jpg,"a drawing of a boy and a girl in a storybook","a picture of a boy and a girl in a children's book","Assam: Man; woman held for child marriage in Jorhat 1"
https://storage.googleapis.com/image-transcreation/part2/stories/importance_of_trees.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_importance_of_trees.jpg,"a drawing of a man looking at a cloud","a sketch of a man gazing at a monsoon cloud","On-Premise to Cloud"
https://storage.googleapis.com/image-transcreation/part2/stories/i_spy_shapes.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_i_spy_shapes.jpg,"a little girl standing on a rug in a living room","a little girl standing on a carpet in a living room","Polyester fluffy Shaggy carpet"
https://storage.googleapis.com/image-transcreation/part2/stories/19-friends.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_19-friends.jpg,"two boys playing a game of catch on the beach","two boys playing a game of cricket on the beach","Traditional-games-of-India-Kabaddi"
https://storage.googleapis.com/image-transcreation/part2/stories/helping_others.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_helping_others.jpg,"a cartoon of a man combing a child's hair","a cartoon of a father combing his daughter's hair in India","Cartoon of the Day on World Suicide Prevention Day"
https://storage.googleapis.com/image-transcreation/part2/stories/nakitto_at_school.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_nakitto_at_school.jpg,"a group of children sitting at desks in a classroom","a group of children sitting at desks in a classroom, eagerly learning and listening to their teacher in an Indian school","Examination will not be done till the fifth standard in...- India TV Hindi"
https://storage.googleapis.com/image-transcreation/part2/stories/butandwa_eyakabi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_butandwa_eyakabi.jpg,"a cartoon of a man and a woman on the side of the road","a drawing of a man and a woman on the side of a busy street in India","A crowded place in Kolkata (File Photo)"
https://storage.googleapis.com/image-transcreation/part2/stories/annoying_mosquito.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_annoying_mosquito.jpg,"a cartoon illustration of a child sleeping in a bed","a cartoon illustration of a child sleeping on a charpai (traditional Indian bed)","Although in the verge of extinction paitkar paintings remain popular in Jharkhand"
https://storage.googleapis.com/image-transcreation/part2/stories/homes.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_homes.jpg,"a drawing of two men standing in front of a hut","a picture of two men standing in front of a traditional Indian hut","Old Indian Village"
https://storage.googleapis.com/image-transcreation/part2/stories/my_very_own_scooter.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_my_very_own_scooter.jpg,"a cartoon of a boy with glasses looking at a piece of paper","a cartoon of a boy wearing spectacles looking at a sheet of paper in India","Cartoon of the Day on World Suicide Prevention Day"
https://storage.googleapis.com/image-transcreation/part2/stories/who_colored_the_clouds.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_who_colored_the_clouds.jpg,"a cartoon illustration of a squirrel flying a kite","a cartoon illustration of a squirrel flying a kite in the park during the kite festival","Children's day greeting card"
https://storage.googleapis.com/image-transcreation/part2/stories/i_feel.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_i_feel.jpg,"a cartoon of a black woman with dreadlocks","a cartoon of a woman with dark skin and long, twisted hair known as dreadlocks, commonly seen in India","'''Regular study and hardwork is the only way to have success'' says Priyanka Narkhede; Pragati College TYBMS Topper 2013'"
https://storage.googleapis.com/image-transcreation/part2/stories/apa_m_ba_serbisu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_apa_m_ba_serbisu.jpg,"a drawing of a man riding a bike","a picture of a man riding a bicycle in India","Box Office Sui Dhaaga - Made In India Day 1 in overseas"
https://storage.googleapis.com/image-transcreation/part2/stories/pinky.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_pinky.jpg,"a cartoon of a little girl holding hands with a woman","a cartoon of a little girl holding hands with her mother in India","Miracle Foundation India partners with Zoomin for its Mother's Day campaign"
https://storage.googleapis.com/image-transcreation/part2/stories/chingoo_s_ching_ching.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_chingoo_s_ching_ching.jpg,"a picture of a girl combing her hair with a comb","a picture of a girl combing her hair with a traditional Indian comb","Importance of Hair Conditioning for Healthy and Shiny Hair"
https://storage.googleapis.com/image-transcreation/part2/stories/jojo_and_cow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_jojo_and_cow.jpg,"a man feeding a cow from a bowl","a man giving a cow food from a bowl in India","Welcome in authentic Rajasthani style at Choki Dhani"
https://storage.googleapis.com/image-transcreation/part2/stories/school.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_school.jpg,"a children's book about ladybugs and their friends","a children's book about ladybugs and their companions in India","Ninja Nani to the rescue! An enthralling book-duo by Lavanya Karthik"
https://storage.googleapis.com/image-transcreation/part2/stories/greed.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_greed.jpg,"a picture of three children standing in front of a basket of fruit","a picture of three children standing in front of a basket of mangoes and bananas","The UNICEF report stated around 38% Indian children under 5 five years of age suffer from stunting | Namas Bhojani/Bloomberg"
https://storage.googleapis.com/image-transcreation/part2/stories/baraka's_school_schedule.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_baraka's_school_schedule.jpg,"a drawing of a boy and a girl washing their hands","a picture of a boy and a girl washing their hands, a common practice in India","The UNICEF report stated around 38% Indian children under 5 five years of age suffer from stunting | Namas Bhojani/Bloomberg"
https://storage.googleapis.com/image-transcreation/part2/stories/don_likes_bats_and_frogs.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_don_likes_bats_and_frogs.jpg,"a dog and a frog in a storybook","a dog and a frog in a storybook set in India","Little Stories for Young Readers Frog on the Log (inside page)"
https://storage.googleapis.com/image-transcreation/part2/stories/soccer_game_is_good.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_soccer_game_is_good.jpg,"a drawing of a man standing in front of a group of children","a sketch of a man standing in front of a group of children, in a traditional Indian setting","NCERT Solutions for Class 11 Political Science Chapter 7 Federalism Picture Based Questions Q1"
https://storage.googleapis.com/image-transcreation/part2/stories/mama__what’s_for_dinner.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_mama__what’s_for_dinner.jpg,"a drawing of a village with many colorful houses","a sketch of a small town with vibrant and colorful houses, typical of rural India","Members only: Take an illustrated tour of India's most exclusive clubs"
https://storage.googleapis.com/image-transcreation/part2/stories/my_family.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_my_family.jpg,"a woman sitting on a bench reading a book","a woman sitting on a bench reading a book, while enjoying a cup of chai tea","Bhumi Pednekar on what keeps her active and her favourite wellness influencers on Instagram"
https://storage.googleapis.com/image-transcreation/part2/stories/hơmư̆.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_hơmư̆.jpg,"a picture of a mouse and a chicken with a speech bubble","A drawing of a mouse and a chicken with a thought bubble above their heads","Buy Secure USB Flash Drive"
https://storage.googleapis.com/image-transcreation/part2/stories/fire's_story.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_fire's_story.jpg,"a painting of two deer running away from a fire","a picture of two deer running away from a forest fire","'''Carbon emissions from forest fires GS:3 ''''EMPOWER IAS'''''''"
https://storage.googleapis.com/image-transcreation/part2/stories/reba_wants_ice_cream.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_reba_wants_ice_cream.jpg,"a girl standing in front of an ice cream cone","a girl standing in front of a cone of kulfi","cooking with kids; children helping in the kitchen"
https://storage.googleapis.com/image-transcreation/part2/stories/yes_you_can!.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_yes_you_can!.jpg,"a picture of a boy and a girl in a tree","a picture of a boy and a girl sitting on a banyan tree in India","Adventurous Honeymoon Destinations in India for the Daredevil Lovers"
https://storage.googleapis.com/image-transcreation/part2/stories/where_do_these_ants_go.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_where_do_these_ants_go.jpg,"a drawing of a cupboard filled with food","a picture of a pantry filled with delicious Indian snacks","Snack;Convenience food;Plastic;Display case;Confectionery;Supermarket;Food;Toy;Convenience store;Grocery store"
https://storage.googleapis.com/image-transcreation/part2/stories/happy_and_sad.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_happy_and_sad.jpg,"a cartoon of a woman holding a bottle","a drawing of a woman carrying a bottle, dressed in traditional Indian attire","Although in the verge of extinction paitkar paintings remain popular in Jharkhand"
https://storage.googleapis.com/image-transcreation/part2/stories/tiu_id_nor_solaia_id.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_tiu_id_nor_solaia_id.jpg,"a drawing of a man sitting on a ladder","a sketch of a man sitting on a bamboo pole","NCERT Solutions for Class 11 Political Science Chapter 7 Federalism Picture Based Questions Q1"
