src_image_path,tgt_image_path,caption,llm_edit,retrieved_caption
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-1.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-analyse-1.png,"a chart that shows the number of votes for each instrument","a chart that displays the number of votes for each musical instrument","App do Dia - mymaga Baby Sleep"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-8.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-analyse-8.png,"a bunch of cherries on a white background","a group of cherries on a blank canvas","Host a Mary Kay party and you could earn free Mary Kay products while you hang out with friends."
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_data-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-sort_data-4.png,"a math worksheet that asks students to circle the picture that doesn't belong","a math worksheet that asks students to circle the image that doesn't belong in Portugal","Portugal Clusters"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-12.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-count-12.png,"a math worksheet that asks students to circle the picture that doesn't belong","a math worksheet that asks students to circle the image that doesn't belong in Portugal","Portugal Clusters"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-8.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-count-8.png,"a candy shop worksheet that asks students to circle the picture that doesn't belong","a pastelaria worksheet that asks students to circle the picture that doesn't belong","Matriz BCG Marketing"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-1.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-count-1.png,"a math worksheet that asks students to circle the picture that is different","a math worksheet that asks students to circle the picture that is not like the others","How to change the world"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-6.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-count-6.png,"a sheet of paper with a bunch of stickers on it","a sheet of paper with a bunch of balloons on it","red dots balloons"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-11.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-count-11.png,"a math worksheet with different currency notes and coins","a math worksheet with different Portuguese currency notes and coins","Used Notes Notes Euro Currency Finance Money 50"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-sort_count-4.png,"a math worksheet that has a circle with trees on it","a math worksheet with a circle containing olive trees","bowl-of-olive-oil-olives-twig-of-olive-tree-200559083-001-5850b4905f9b58a8cd8881b3"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-5.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-count-5.png,"a math worksheet that asks children to count the number of ice cream cones","a math worksheet that asks children to count the number of soccer balls","Cork ball on the pitch"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-count-2.png,"a math worksheet that asks students to count and write the number of christmas ornaments","a math worksheet that asks students to count and write the number of Christmas decorations","Boas Festas DIGITAL 2015"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-3.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-sort_count-3.png,"a math worksheet with pictures of ice cream, sunglasses and shorts","a math worksheet with pictures of pastel de nata, sunglasses and flip flops","Maneio APCVC 2º classificado"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-analyse-2.png,"a number of hotdogs on a math worksheet","Count each spooky treat and write","Pack de 8 Palitos Decorativos Halloween"
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-belong-4.png,"a set of cartoon animals and insects on a white background","a group of cartoon animals and insects on a white background","frantics-listing-thumb-01-ps4-us-04jan18"
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-3.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-belong-3.png,"a set of stickers depicting different types of trains","a set of stickers depicting different types of trains used in Portugal","mercado-serralves"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-5.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-analyse-5.png,"a math worksheet that has cupcakes with candles on them","Count the number of blue, violet, red and yellow Christmas ornaments","0001245_xmas-cross-stitch-paper-napkins.png"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-10.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-analyse-10.png,"a venn diagram that shows the number of candies in a shop","a venn diagram that displays the amount of sweets in a store","Illustration of a blue circle with the text '1.2B' in the center."
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-3.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-count-3.png,"a math worksheet that asks children to add the coins","a math worksheet that challenges children to add the coins in Portugal","Portugal Clusters"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-sort_count-2.png,"The image depicts a math worksheet that asks students to draw a line from each gummy bear to the correct box and how many of each color are there","The picture shows a math worksheet where students are asked to connect each gummy bear to the right box and indicate the number of bears of each color","TEDDY FAMILY PUZZLE"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-5.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-sort_count-5.png,"a math worksheet that asks children to count the number of different sports balls","A math worksheet that challenges children to count the number of delicious Portuguese desserts and write the numbers in the boxes","cover_queques-01"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-count-4.png,"a halloween themed math worksheet for kids","a Portuguese-themed math worksheet for kids","Iconic green tiled building in the center of Lagos; Portugal"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-10.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-count-10.png,"The image shows a math worksheet titled, 'How many different types of trees are there?","The picture displays a math exercise entitled How many different types of trees are there?","Portugal Golf Courses | Ribagolfe I - Photo 11 Teetimes"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_data-1.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-sort_data-1.png,"The image is from a math worksheet titled, 'How many of each balls are there?'","The image is from a math worksheet titled, Quantos de cada bola há?","Cork ball on the pitch"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-sort-2.png,"The image shows a basket filled with various fruits and vegetables, including apples, oranges, carrots, and potatoes","The picture displays a basket full of different fruits and vegetables, such as apples, oranges, carrots, and potatoes","healthy-easter-snacks-for-kids-i11"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-11.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-analyse-11.png,"a math worksheet that asks students to draw lines to connect and sort each animal according to their number of legs","a math worksheet that asks students to draw lines to connect and sort each animal according to their number of legs in Portugal","Maneio APCVC 2º classificado"
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-belong-2.png,"a math worksheet with several different hats on it","a math worksheet with several different hats on it, titled: Circle the shape which best matches the real life object in the picture","custom embroidered hats picture"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-analyse-4.png,"a graph showing the number of items that are fruits, five-letter words and both","a chart displaying the quantity of items that are fruits, five-letter words and both in Portugal","PortugalFruits"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-3.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-analyse-3.png,"a number of cupcakes for each day of the week","a number of pastéis de nata for each day of the week","Claude Bosi e o seu Head Chef Francesco Dibenedetto"
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-5.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/education_k5-belong-5.png,"a picture of a number of different vehicles on a math worksheet","a picture of various types of vehicles on a math worksheet","Hertz; Thrifty e Firefly as Rent-a-Car exclusivas Air France"
https://storage.googleapis.com/image-transcreation/part2/stories/namukuru's_bicycle.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_namukuru's_bicycle.jpg,"a girl and boy riding a bike in a storybook","a girl and boy riding a bicycle in a Portuguese storybook","Pippi nos Mares do Sul 8+"
https://storage.googleapis.com/image-transcreation/part2/stories/happy.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_happy.jpg,"a picture of a girl and a boy in a circle","a drawing of a girl and a boy holding hands in a traditional Portuguese dance circle","servico_educativo_mbp_2020_2021"
https://storage.googleapis.com/image-transcreation/part2/stories/pehelwaan_ji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_pehelwaan_ji.jpg,"a cartoon drawing of a man drinking from a bottle","a cartoon drawing of a man drinking from a bottle of Portuguese wine","BARBEITO 20 Years Ribeiro Real Boal - Ma..."
https://storage.googleapis.com/image-transcreation/part2/stories/dole_agu_lo_oo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_dole_agu_lo_oo.jpg,"a little girl brushing her teddy bear's hair","a little girl combing her teddy bear's fur in Portugal","No Carnaval as Corridas de Vila Real  (1).jpg"
https://storage.googleapis.com/image-transcreation/part2/stories/greetings.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_greetings.jpg,"a cartoon illustration of a boy and a girl","a cartoon illustration of a boy and a girl in traditional Portuguese attire","servico_educativo_mbp_2020_2021"
https://storage.googleapis.com/image-transcreation/part2/stories/feet_hands_and_head.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_feet_hands_and_head.jpg,"a drawing of a woman with three children in front of a building","a illustration of a mother with three children in front of a palace","TOURADA NO TERREIRO DO PAÇO 1661"
https://storage.googleapis.com/image-transcreation/part2/stories/the_busy_big_mango_tree.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_the_busy_big_mango_tree.jpg,"a drawing of a crowd of people waving flags","a drawing of a group of people in Portugal cheering and waving Portuguese flags","Portugal Clusters"
https://storage.googleapis.com/image-transcreation/part2/stories/tingi_and_the_cows.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_tingi_and_the_cows.jpg,"a drawing of a woman petting a cow","a drawing of a woman caressing a cow in Portugal","O pacto (Elle Kennedy)"
https://storage.googleapis.com/image-transcreation/part2/stories/basara.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_basara.jpg,"a drawing of a woman holding a bag","a drawing of a woman holding a basket, a traditional accessory in Portugal","/upload_files/client_id_1/website_id_1/imagens/2019/04-abril/cartaz_pascoa_c_programa_2.jpg"
https://storage.googleapis.com/image-transcreation/part2/stories/toto.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_toto.jpg,"a cartoon of a little girl in a garden","a drawing of a young girl in a garden in Portugal","Inc ndios na floresta 1 480 678"
https://storage.googleapis.com/image-transcreation/part2/stories/my_home.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_my_home.jpg,"a drawing of a man reading a newspaper","a picture of a man reading a newspaper in Portugal","As 25 personalidades mais noticiadas em Portugal em 2015"
https://storage.googleapis.com/image-transcreation/part2/stories/mepu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_mepu.jpg,"a drawing of two boys on skateboards walking down a path","a drawing of two boys on skateboards walking down a path in Portugal","04-Cartaz  Encontro-Urban-Sketchers ARU 2017"
https://storage.googleapis.com/image-transcreation/part2/stories/naughty_or_not.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_naughty_or_not.jpg,"a woman in a green sari sweeping the floor","a woman in a traditional Portuguese dress sweeping the floor","No Carnaval as Corridas de Vila Real  (1).jpg"
https://storage.googleapis.com/image-transcreation/part2/stories/pig.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_pig.jpg,"a pig and a dog standing next to each other","a pig and a dog standing side by side, just like friends do in Portugal","Pig Beach in the Bahamas"
https://storage.googleapis.com/image-transcreation/part2/stories/cake.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_cake.jpg,"a person is cutting a cake with a pair of scissors","A person is slicing a cake with a knife in Portugal","Seminário «A Didática do Braille»"
https://storage.googleapis.com/image-transcreation/part2/stories/cat_and_dog_and_the_yam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_cat_and_dog_and_the_yam.jpg,"a cartoon cat and dog standing next to each other","a cartoon cat and dog standing side by side in Portugal","Cocos o Jack Russell Terrier Caderno Espiral"
https://storage.googleapis.com/image-transcreation/part2/stories/hamo_os_du_ut.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_hamo_os_du_ut.jpg,"a drawing of a boy jumping into a pond","a drawing of a boy jumping into a river","pinturas-de-retratos - Quadro -The First Book of Urizen; Man floating upside down- - Blake; William"
https://storage.googleapis.com/image-transcreation/part2/stories/asi_uli.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_asi_uli.jpg,"a drawing of a boy and a frog","a sketch of a boy and a frog in Portugal","Pippi nos Mares do Sul 8+"
https://storage.googleapis.com/image-transcreation/part2/stories/o_rain_come.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_o_rain_come.jpg,"a drawing of a young girl holding a fan","a picture of a little girl holding a traditional Portuguese fan","smiling kid girl with christmas decorations picture id599910212 image"
https://storage.googleapis.com/image-transcreation/part2/stories/let_s_go.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_let_s_go.jpg,"a drawing of a boy and a girl in a storybook","a sketch of a boy and a girl in a children's book","A Kids' Guide to Manners"
https://storage.googleapis.com/image-transcreation/part2/stories/importance_of_trees.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_importance_of_trees.jpg,"a drawing of a man looking at a cloud","a drawing of a man looking at a cloud in Portugal","ERIC NAM – BILHETE NORMAL | TIME OUT MARKET"
https://storage.googleapis.com/image-transcreation/part2/stories/i_spy_shapes.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_i_spy_shapes.jpg,"a little girl standing on a rug in a living room","a little girl standing on a rug in a sala de estar","CD Carolina - Encantado — Fado"
https://storage.googleapis.com/image-transcreation/part2/stories/19-friends.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_19-friends.jpg,"two boys playing a game of catch on the beach","two children playing a game of catch on the beach in Portugal","Fam Trip to Gran Canary. Peter doing a street show"
https://storage.googleapis.com/image-transcreation/part2/stories/helping_others.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_helping_others.jpg,"a cartoon of a man combing a child's hair","a drawing of a man brushing a child's hair in Portugal","Agricultura familiar discute-se no final da semana"
https://storage.googleapis.com/image-transcreation/part2/stories/nakitto_at_school.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_nakitto_at_school.jpg,"a group of children sitting at desks in a classroom","a group of children sitting at desks in a classroom in Portugal","Clipping de Imprensa"
https://storage.googleapis.com/image-transcreation/part2/stories/butandwa_eyakabi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_butandwa_eyakabi.jpg,"a cartoon of a man and a woman on the side of the road","a cartoon of a man and a woman on the side of the road in Portugal","Capa: Frederico Lopes; Paulo Cunha e Manuela Penafria (Eds.) (2016) 8th Conferences about Cinema in Portuguese. Communication  +  Philosophy  +  Humanities. ."
https://storage.googleapis.com/image-transcreation/part2/stories/annoying_mosquito.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_annoying_mosquito.jpg,"a cartoon illustration of a child sleeping in a bed","a cartoon illustration of a child sleeping in a Portuguese-style bed","O rebelde do lapedo 1 675 400"
https://storage.googleapis.com/image-transcreation/part2/stories/homes.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_homes.jpg,"a drawing of two men standing in front of a hut","a drawing of two men standing in front of a cottage in Portugal","04-Cartaz  Encontro-Urban-Sketchers ARU 2017"
https://storage.googleapis.com/image-transcreation/part2/stories/my_very_own_scooter.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_my_very_own_scooter.jpg,"a cartoon of a boy with glasses looking at a piece of paper","a cartoon of a boy with glasses looking at a piece of paper with a map of Portugal","Portugal launches travel insurance for foreign tourists"
https://storage.googleapis.com/image-transcreation/part2/stories/who_colored_the_clouds.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_who_colored_the_clouds.jpg,"a cartoon illustration of a squirrel flying a kite","a cartoon illustration of a squirrel flying a kite over the beautiful Portuguese countryside","Cine rock dog rec17 1 980 2500"
https://storage.googleapis.com/image-transcreation/part2/stories/i_feel.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_i_feel.jpg,"a cartoon of a black woman with dreadlocks","a cartoon of a woman with curly hair and a traditional Portuguese headscarf","poster carnaval 2016"
https://storage.googleapis.com/image-transcreation/part2/stories/apa_m_ba_serbisu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_apa_m_ba_serbisu.jpg,"a drawing of a man riding a bike","a drawing of a man riding a bicycle in Portugal","flyer-frackingpt-768x526"
https://storage.googleapis.com/image-transcreation/part2/stories/pinky.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_pinky.jpg,"a cartoon of a little girl holding hands with a woman","a drawing of a young girl walking hand in hand with a lady","- Quadro -The Golden Stairs- - Burne-Jones; Edward"
https://storage.googleapis.com/image-transcreation/part2/stories/chingoo_s_ching_ching.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_chingoo_s_ching_ching.jpg,"a picture of a girl combing her hair with a comb","a drawing of a girl brushing her hair with a hairbrush in Portugal","servico_educativo_mbp_2020_2021"
https://storage.googleapis.com/image-transcreation/part2/stories/jojo_and_cow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_jojo_and_cow.jpg,"a man feeding a cow from a bowl","a man giving a cow food from a bowl in Portugal","A Quinta Do Tio Manel"
https://storage.googleapis.com/image-transcreation/part2/stories/school.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_school.jpg,"a children's book about ladybugs and their friends","a children's book about ladybugs and their companions in Portugal","Pippi nos Mares do Sul 8+"
https://storage.googleapis.com/image-transcreation/part2/stories/greed.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_greed.jpg,"a picture of three children standing in front of a basket of fruit","a drawing of three children standing in front of a basket of Portuguese fruits","Agricultura familiar discute-se no final da semana"
https://storage.googleapis.com/image-transcreation/part2/stories/baraka's_school_schedule.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_baraka's_school_schedule.jpg,"a drawing of a boy and a girl washing their hands","a drawing of a boy and a girl washing their hands in Portugal","Inc ndios na floresta 1 480 678"
https://storage.googleapis.com/image-transcreation/part2/stories/don_likes_bats_and_frogs.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_don_likes_bats_and_frogs.jpg,"a dog and a frog in a storybook","a dog and a frog in a Portuguese fairy tale","Pippi nos Mares do Sul 8+"
https://storage.googleapis.com/image-transcreation/part2/stories/soccer_game_is_good.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_soccer_game_is_good.jpg,"a drawing of a man standing in front of a group of children","a picture of a man standing in front of a group of children in Portugal","Tour of the Portuguese Pavilion organised by Ordem dos Arquitectos"
https://storage.googleapis.com/image-transcreation/part2/stories/mama__what’s_for_dinner.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_mama__what’s_for_dinner.jpg,"a drawing of a village with many colorful houses","a drawing of a village with many colorful houses, just like the ones in the charming towns of Portugal","04-Cartaz  Encontro-Urban-Sketchers ARU 2017"
https://storage.googleapis.com/image-transcreation/part2/stories/my_family.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_my_family.jpg,"a woman sitting on a bench reading a book","a woman sitting on a bench in Portugal, reading a book in Portuguese","Largo do Carmo; Lisboa"
https://storage.googleapis.com/image-transcreation/part2/stories/hơmư̆.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_hơmư̆.jpg,"a picture of a mouse and a chicken with a speech bubble","A drawing of a mouse and a rooster with a talk bubble","Live chat for Bigcommerce"
https://storage.googleapis.com/image-transcreation/part2/stories/fire's_story.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_fire's_story.jpg,"a painting of two deer running away from a fire","a painting of two deer running away from a wildfire in the Portuguese countryside","Jornadas do Arade"
https://storage.googleapis.com/image-transcreation/part2/stories/reba_wants_ice_cream.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_reba_wants_ice_cream.jpg,"a girl standing in front of an ice cream cone","a girl standing in front of a gelato cone in Portugal","Lawrences-Sintra"
https://storage.googleapis.com/image-transcreation/part2/stories/yes_you_can!.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_yes_you_can!.jpg,"a picture of a boy and a girl in a tree","a drawing of a boy and a girl in a tree in Portugal","Pippi nos Mares do Sul 8+"
https://storage.googleapis.com/image-transcreation/part2/stories/where_do_these_ants_go.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_where_do_these_ants_go.jpg,"a drawing of a cupboard filled with food","a drawing of a pantry filled with delicious Portuguese treats","04-Cartaz  Encontro-Urban-Sketchers ARU 2017"
https://storage.googleapis.com/image-transcreation/part2/stories/happy_and_sad.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_happy_and_sad.jpg,"a cartoon of a woman holding a bottle","a cartoon of a woman holding a bottle of Portuguese wine","BARBEITO 20 Years Ribeiro Real Boal - Ma..."
https://storage.googleapis.com/image-transcreation/part2/stories/tiu_id_nor_solaia_id.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_tiu_id_nor_solaia_id.jpg,"a drawing of a man sitting on a ladder","a drawing of a man sitting on a ladder, just like the ones used by Portuguese fishermen to climb aboard their colorful boats in the charming coastal villages","- Quadro -Blue Boats; 2003- - Ireland; William"
https://storage.googleapis.com/image-transcreation/part2/stories/my_body.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_my_body.jpg,"a drawing of a little girl jumping in the air","a sketch of a young girl leaping through the sky","Amelia Earhart: Pioneer in the Sky (Discovery Biographies) - John Parlin"
https://storage.googleapis.com/image-transcreation/part2/stories/different_people_with_different_hair.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/portugal/stories_different_people_with_different_hair.jpg,"a girl in an orange dress holding a book","a girl in a traditional Portuguese dress holding a book about Portuguese culture","barbie awards 2018 - dia internacional da rapariga - superintendente Madalena Amaral - facebook barbie"
