src_image_path,tgt_image_path,caption,llm_edit,retrieved_caption
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-6.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-analyse-6.png,"a venn diagram of round objects and green objects","a Venn diagram of circular items and items in the color green","communications framework template slide"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-1.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-analyse-1.png,"a chart that shows the number of votes for each instrument","a graph that displays the total number of votes for each musical instrument","Dates & Times In R"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-8.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-analyse-8.png,"a bunch of cherries on a white background","a group of apples on a red background","New Iphones Homepod And Airtags Here S What Could Be Coming Down The Channel At Apple S Hi Speed Virtual Event Today Silicon Valley Business Journal"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_data-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-sort_data-4.png,"a math worksheet that asks students to circle the picture that doesn't belong","a math worksheet that instructs students to circle the image that doesn't fit in the group","post basketball court template in word 97342"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-12.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-count-12.png,"a math worksheet that asks students to circle the picture that doesn't belong","a math worksheet that instructs students to circle the image that doesn't fit in the group","post basketball court template in word 97342"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-8.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-count-8.png,"a candy shop worksheet that asks students to circle the picture that doesn't belong","a candy store worksheet that instructs students to circle the image that doesn't fit in","Easy Mandala Art Activities for 1'st grade"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-1.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-count-1.png,"a math worksheet that asks students to circle the picture that is different","a math worksheet that instructs students to identify the picture that does not belong","addition-with-pictures-worksheets-5"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-6.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-count-6.png,"a sheet of paper with a bunch of stickers on it","a sheet of paper with a bunch of balloons on it","Happy Birthday Card for Father 50 Pics Of Happy Birthday Dad Wishes Greetings and"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-11.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-count-11.png,"a math worksheet with different currency notes and coins","a math worksheet with various US dollar bills and coins","Petty Cash Log Vjz Inspirational Cashier Balance Sheet Template"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-sort_count-4.png,"a math worksheet that has a circle with trees on it","a math worksheet that features a circle with trees on it, commonly seen in American landscapes","Our Mission"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-5.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-count-5.png,"a math worksheet that asks children to count the number of ice cream cones","a math worksheet that challenges students to count the number of baseballs and circle the correct answers","post basketball court template in word 97342"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-count-2.png,"a math worksheet that asks students to count and write the number of christmas ornaments","a math worksheet that instructs students to count and record the number of Christmas decorations","Winter count 1 to 10 worksheet free printable for preschool and ..."
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-3.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-sort_count-3.png,"a math worksheet with pictures of ice cream, sunglasses and shorts","A math worksheet with images of ice cream cones, sunglasses, and shorts for counting and matching","addition worksheets for preschhol (23)"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-analyse-2.png,"a number of hotdogs on a math worksheet","Count the number of hotdogs in the picture and write it down","addition worksheets for preschhol (23)"
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-belong-4.png,"a set of cartoon animals and insects on a white background","a group of cartoon animals and bugs on a blank canvas","Winnie The Pooh And Friends In Front Of Beehive Coloring Page"
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-3.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-belong-3.png,"a set of stickers depicting different types of trains","a collection of stickers featuring various types of trains","Sneak peek at your ride on RTD rail to Denver's airport"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-5.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-analyse-5.png,"a math worksheet that has cupcakes with candles on them","A math worksheet featuring cupcakes with lit candles on them for a birthday celebration","The 68 Places You Can Get Free Food on Your Birthday"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-10.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-analyse-10.png,"a venn diagram that shows the number of candies in a shop","A Venn diagram depicting the amount of candies in a store","Mental Illness and Substance Use Disorders in America among African American Adults"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-3.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-count-3.png,"a math worksheet that asks children to add the coins","a math worksheet that challenges students to add up the coins","addition worksheets for preschhol (23)"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-sort_count-2.png,"The image depicts a math worksheet that asks students to draw a line from each gummy bear to the correct box and how many of each color are there","The picture shows a math worksheet where students are instructed to connect each gummy bear to the appropriate box and determine the number of bears of each color","students using counters"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-5.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-sort_count-5.png,"a math worksheet that asks children to count the number of different sports balls","A math worksheet that challenges students to count the variety of desserts and record the numbers in the boxes","Winter count 1 to 10 worksheet free printable for preschool and ..."
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-count-4.png,"a halloween themed math worksheet for kids","A Halloween-themed math worksheet for children in the United States","addition worksheets for preschhol (23)"
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-10.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-count-10.png,"The image shows a math worksheet titled, 'How many different types of trees are there?","The picture displays a math sheet titled, How many different types of trees are there in the United States? Color one section for each tree using the designated color","Spring Tree Craft For Preschoolers Themed Project 1"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_data-1.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-sort_data-1.png,"The image is from a math worksheet titled, 'How many of each balls are there?'","The picture is from a math worksheet called How many of each type of ball are there?","post basketball court template in word 97342"
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-sort-2.png,"The image shows a basket filled with various fruits and vegetables, including apples, oranges, carrots, and potatoes","The picture displays a basket containing a variety of fruits and vegetables, such as apples, oranges, carrots, and potatoes","Delicious Fruit Coloring Page by years old Hailey G  Reed"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-11.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-analyse-11.png,"a math worksheet that asks students to draw lines to connect and sort each animal according to their number of legs","A math worksheet that instructs students to connect and sort each animal based on the number of legs they have","Graphing printables for kindergarten"
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-2.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-belong-2.png,"a math worksheet with several different hats on it","Circle the shape that most closely resembles a real-life hat in the picture","Square canvas"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-4.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-analyse-4.png,"a graph showing the number of items that are fruits, five-letter words and both","a chart displaying the quantity of objects that are fruits, five-letter words, and fall into both categories in the United States","Weekly Increase Westmoreland County PA COVID19 Cases as of May 12; 2020"
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-3.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-analyse-3.png,"a number of cupcakes for each day of the week","Cut out the pictures and paste them into the appropriate day of the week on the calendar","Calendar 5 Day Weekly Calendar Template On 5 Week Calendar"
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-5.png,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/education_k5-belong-5.png,"a picture of a number of different vehicles on a math worksheet","A picture of various types of cars on a math worksheet","The rating of the most sold cars in Ukraine"
https://storage.googleapis.com/image-transcreation/part2/stories/namukuru's_bicycle.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_namukuru's_bicycle.jpg,"a girl and boy riding a bike in a storybook","a boy and girl riding a bicycle in a children's book","Pollution? no problem! - Spencer County Public Library"
https://storage.googleapis.com/image-transcreation/part2/stories/happy.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_happy.jpg,"a picture of a girl and a boy in a circle","A drawing of a girl and a boy holding hands in a circle","childcare centers  daycare and preschools in marion wv county christian girl clipart Christian Clip Art New Members"
https://storage.googleapis.com/image-transcreation/part2/stories/pehelwaan_ji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_pehelwaan_ji.jpg,"a cartoon drawing of a man drinking from a bottle","a cartoon illustration of a person sipping from a soda bottle in the park","Plankton Plan for Stealing Secret Recipe Coloring Page"
https://storage.googleapis.com/image-transcreation/part2/stories/dole_agu_lo_oo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_dole_agu_lo_oo.jpg,"a little girl brushing her teddy bear's hair","A young girl brushing her teddy bear's fur","Two girls are looking at a wolf skull and pelt."
https://storage.googleapis.com/image-transcreation/part2/stories/greetings.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_greetings.jpg,"a cartoon illustration of a boy and a girl","a cartoon illustration of a boy and a girl, playing together in a park in the United States","childcare centers  daycare and preschools in marion wv county christian girl clipart Christian Clip Art New Members"
https://storage.googleapis.com/image-transcreation/part2/stories/feet_hands_and_head.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_feet_hands_and_head.jpg,"a drawing of a woman with three children in front of a building","A picture of a mom with three kids standing in front of a house","From the District Council Dinner; the District Council President with the Vestal High School scholarship winner and her parents."
https://storage.googleapis.com/image-transcreation/part2/stories/the_busy_big_mango_tree.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_the_busy_big_mango_tree.jpg,"a drawing of a crowd of people waving flags","a picture of a group of individuals cheering and holding American flags","Bayview Celebrates Vets with Car Convoy"
https://storage.googleapis.com/image-transcreation/part2/stories/tingi_and_the_cows.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_tingi_and_the_cows.jpg,"a drawing of a woman petting a cow","A picture of a lady petting a cow on a farm in the United States","pastured livestock farm school"
https://storage.googleapis.com/image-transcreation/part2/stories/basara.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_basara.jpg,"a drawing of a woman holding a bag","a picture of a lady carrying a purse","'Margaret ''Molly'' Brown'"
https://storage.googleapis.com/image-transcreation/part2/stories/toto.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_toto.jpg,"a cartoon of a little girl in a garden","a drawing of a young girl in a backyard","Kid Jumping to Pile of Fall Leaf Coloring Page - NetArt"
https://storage.googleapis.com/image-transcreation/part2/stories/my_home.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_my_home.jpg,"a drawing of a man reading a newspaper","a picture of a man reading a newspaper in the park","Read Our Spring Newsletter"
https://storage.googleapis.com/image-transcreation/part2/stories/mepu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_mepu.jpg,"a drawing of two boys on skateboards walking down a path","A picture of two boys riding skateboards down a sidewalk","ASB keeps students engaged with fun lunchtime activities."
https://storage.googleapis.com/image-transcreation/part2/stories/naughty_or_not.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_naughty_or_not.jpg,"a woman in a green sari sweeping the floor","A lady in a green dress sweeping the floor with a broom","Witch in the moon"
https://storage.googleapis.com/image-transcreation/part2/stories/pig.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_pig.jpg,"a pig and a dog standing next to each other","A pig and a dog standing side by side, wagging their tails happily","© Beautibuls French Bulldogs"
https://storage.googleapis.com/image-transcreation/part2/stories/cake.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_cake.jpg,"a person is cutting a cake with a pair of scissors","A person is using scissors to cut a cake","You've Probably Been Using Your Cheese Grater All Wrong"
https://storage.googleapis.com/image-transcreation/part2/stories/cat_and_dog_and_the_yam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_cat_and_dog_and_the_yam.jpg,"a cartoon cat and dog standing next to each other","a cartoon cat and dog standing side by side in a colorful park","Chicken Coop Coloring Pages for Kids"
https://storage.googleapis.com/image-transcreation/part2/stories/hamo_os_du_ut.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_hamo_os_du_ut.jpg,"a drawing of a boy jumping into a pond","A picture of a boy leaping into a lake in the United States","The lake at Sand Hollow State Park Utah-min"
https://storage.googleapis.com/image-transcreation/part2/stories/asi_uli.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_asi_uli.jpg,"a drawing of a boy and a frog","a picture of a boy and a frog in an American storybook","'''Drawing of Lady Justice and words ''''Human Rights for All – Rile of the Law'''' (left); photo of artist Aiden Lopes (right).'''"
https://storage.googleapis.com/image-transcreation/part2/stories/o_rain_come.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_o_rain_come.jpg,"a drawing of a young girl holding a fan","A picture of a little girl holding a handheld fan","Vocal coaching for all ages!  Prepare for your next audition with help from Sharon Taylor!"
https://storage.googleapis.com/image-transcreation/part2/stories/let_s_go.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_let_s_go.jpg,"a drawing of a boy and a girl in a storybook","a picture of a boy and a girl in a children's book","'''Drawing of Lady Justice and words ''''Human Rights for All – Rile of the Law'''' (left); photo of artist Aiden Lopes (right).'''"
https://storage.googleapis.com/image-transcreation/part2/stories/importance_of_trees.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_importance_of_trees.jpg,"a drawing of a man looking at a cloud","a picture of a man gazing up at a fluffy cloud in the sky","Black LGBTQ Men Face More Police Discrimination Than Their Peers With a Wide Range of Health Effects"
https://storage.googleapis.com/image-transcreation/part2/stories/i_spy_shapes.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_i_spy_shapes.jpg,"a little girl standing on a rug in a living room","a young girl standing on a carpet in a living room","$360 nice private BEDROOM available for RENT in atlanta"
https://storage.googleapis.com/image-transcreation/part2/stories/19-friends.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_19-friends.jpg,"two boys playing a game of catch on the beach","Two kids having fun playing catch on the sandy beach","If you're at the beach; you're partly responsible for today's strong jobs numbers -- 75;000 of the 195;000 jobs added in June were in the leisure and hospitality industry."
https://storage.googleapis.com/image-transcreation/part2/stories/helping_others.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_helping_others.jpg,"a cartoon of a man combing a child's hair","a cartoon of a dad brushing his daughter's hair","Chota Bheem Carry an Orange Coloring Pages"
https://storage.googleapis.com/image-transcreation/part2/stories/nakitto_at_school.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_nakitto_at_school.jpg,"a group of children sitting at desks in a classroom","a bunch of kids sitting at desks in a classroom in the United States","Ralya students participate in virtual visit with author."
https://storage.googleapis.com/image-transcreation/part2/stories/butandwa_eyakabi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_butandwa_eyakabi.jpg,"a cartoon of a man and a woman on the side of the road","A drawing of a man and a woman on the side of a highway in the United States","Acetylene Welders; 1917 (etching and drypoint) by Christopher Richard Wynne Nevinson"
https://storage.googleapis.com/image-transcreation/part2/stories/annoying_mosquito.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_annoying_mosquito.jpg,"a cartoon illustration of a child sleeping in a bed","A cartoon illustration of a kid sleeping in a bed in the United States","Beggar with sign: Ask About Our Layaway Plans"
https://storage.googleapis.com/image-transcreation/part2/stories/homes.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_homes.jpg,"a drawing of two men standing in front of a hut","a picture of two men standing in front of a cabin in the United States","Homeless-83-year-old-Widow-Gets-Barn-Tiny-Home-04-600x400"
https://storage.googleapis.com/image-transcreation/part2/stories/my_very_own_scooter.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_my_very_own_scooter.jpg,"a cartoon of a boy with glasses looking at a piece of paper","a drawing of a young boy wearing glasses, studying a sheet of paper","New Bill Requires Students to Learn Cursive by the End of 5th Grade"
https://storage.googleapis.com/image-transcreation/part2/stories/who_colored_the_clouds.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_who_colored_the_clouds.jpg,"a cartoon illustration of a squirrel flying a kite","A cartoon illustration of a chipmunk flying a kite in a park in the United States","Storytimes small graphic_il5-03"
https://storage.googleapis.com/image-transcreation/part2/stories/i_feel.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_i_feel.jpg,"a cartoon of a black woman with dreadlocks","a cartoon of an African American woman with braided hair","APS Alumni Trailblazers featured during Black History Month"
https://storage.googleapis.com/image-transcreation/part2/stories/apa_m_ba_serbisu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_apa_m_ba_serbisu.jpg,"a drawing of a man riding a bike","A picture of a man riding a bicycle in the United States","West Chester; PA: At the men's amateur race during the West Chester Iron Hill Twilight Criterium; Saturday July 6; 2013."
https://storage.googleapis.com/image-transcreation/part2/stories/pinky.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_pinky.jpg,"a cartoon of a little girl holding hands with a woman","a drawing of a young girl walking hand in hand with a lady","Zhou Fang painting of a fan-bearer (T'ang Dynasty; ca. 750 AD)"
https://storage.googleapis.com/image-transcreation/part2/stories/chingoo_s_ching_ching.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_chingoo_s_ching_ching.jpg,"a picture of a girl combing her hair with a comb","A picture of a little girl brushing her hair with a hairbrush","Hilarious Video Shows Toddlers Reaction After Learning Where Sausages Come From"
https://storage.googleapis.com/image-transcreation/part2/stories/jojo_and_cow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_jojo_and_cow.jpg,"a man feeding a cow from a bowl","A farmer giving a cow some food from a bowl in the United States","pastured livestock farm school"
https://storage.googleapis.com/image-transcreation/part2/stories/school.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_school.jpg,"a children's book about ladybugs and their friends","a children's book about ladybugs and their buddies in the United States","ladybug eating garden pests"
https://storage.googleapis.com/image-transcreation/part2/stories/greed.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_greed.jpg,"a picture of three children standing in front of a basket of fruit","a picture of three kids standing in front of a basket of fresh fruits","SSMS State FFA Dairy Judging Champs"
https://storage.googleapis.com/image-transcreation/part2/stories/baraka's_school_schedule.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_baraka's_school_schedule.jpg,"a drawing of a boy and a girl washing their hands","A picture of a boy and a girl washing their hands, just like they learned in school","Kids doing science experiments"
https://storage.googleapis.com/image-transcreation/part2/stories/don_likes_bats_and_frogs.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_don_likes_bats_and_frogs.jpg,"a dog and a frog in a storybook","a puppy and a frog in a picture book","frog-feeding-craft-1"
https://storage.googleapis.com/image-transcreation/part2/stories/soccer_game_is_good.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_soccer_game_is_good.jpg,"a drawing of a man standing in front of a group of children","A picture of a man standing in front of a group of kids in the United States","High School Football Players visit RES and high five students on their way to class! Good luck tonight Tigers!"
https://storage.googleapis.com/image-transcreation/part2/stories/mama__what’s_for_dinner.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_mama__what’s_for_dinner.jpg,"a drawing of a village with many colorful houses","A picture of a town with lots of vibrant houses in the United States","Suburbs boom as 'hyper' sprawl takes hold"
https://storage.googleapis.com/image-transcreation/part2/stories/my_family.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_my_family.jpg,"a woman sitting on a bench reading a book","A lady sitting on a bench, engrossed in a book","the-woman-on-the-orient-express-by-lindsay-jayne-ashford"
https://storage.googleapis.com/image-transcreation/part2/stories/hơmư̆.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_hơmư̆.jpg,"a picture of a mouse and a chicken with a speech bubble","A drawing of a mouse and a chicken with a thought bubble above their heads","Pollution? no problem! - Spencer County Public Library"
https://storage.googleapis.com/image-transcreation/part2/stories/fire's_story.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_fire's_story.jpg,"a painting of two deer running away from a fire","A picture of two deer running away from a wildfire","As Wildfire Season Rages into Autumn; Which Masks Help Against Smoke?"
https://storage.googleapis.com/image-transcreation/part2/stories/reba_wants_ice_cream.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_reba_wants_ice_cream.jpg,"a girl standing in front of an ice cream cone","A little girl standing in front of a giant ice cream cone, with a big smile on her face","Yaeji in her What We Drew music video."
https://storage.googleapis.com/image-transcreation/part2/stories/yes_you_can!.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_yes_you_can!.jpg,"a picture of a boy and a girl in a tree","A drawing of a boy and a girl playing in a tree in a backyard","Kid Jumping to Pile of Fall Leaf Coloring Page - NetArt"
https://storage.googleapis.com/image-transcreation/part2/stories/where_do_these_ants_go.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_where_do_these_ants_go.jpg,"a drawing of a cupboard filled with food","a picture of a pantry filled with groceries","Prepackaged lunches in clear bags awaiting delivery"
https://storage.googleapis.com/image-transcreation/part2/stories/happy_and_sad.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_happy_and_sad.jpg,"a cartoon of a woman holding a bottle","a cartoon of a lady holding a bottle in the United States","The Mikado Vintage Poster"
https://storage.googleapis.com/image-transcreation/part2/stories/tiu_id_nor_solaia_id.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_tiu_id_nor_solaia_id.jpg,"a drawing of a man sitting on a ladder","a picture of a man sitting on a ladder in a backyard","Attractive young athletic man standing on the beach and looks into the distance of the river to the bridge; listening to music"
https://storage.googleapis.com/image-transcreation/part2/stories/my_body.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_my_body.jpg,"a drawing of a little girl jumping in the air","a picture of a young girl leaping through the sky","taaf state track meet 2015 results for grade"
